Target,Comparison,P_Value,q_value
12_HETE,Chow control-FMT_NGBB,0.18575772936738777,0.5936587227205176
12_HETE,Chow control-NGBB,0.02557464990093703,0.22022615192473555
12_HETE,Chow control-Placebo,0.04178899680298453,0.2735294117647059
12_HETE,FMT-FMT_NGBB,0.38445661665475905,0.7379662610710545
12_HETE,FMT-NGBB,0.6589994972347913,0.9099770340435871
12_HETE,FMT-Placebo,0.37493715434891906,0.7310095462148736
12_HETE,FMT_NGBB-NGBB,0.4060484491047267,0.7628789043785775
12_HETE,FMT_NGBB-Placebo,0.8777166830732149,1.0
12_HETE,NGBB-Placebo,0.8438314252467704,0.9986244569853293
13_14dihydro_15k_PGE2,Chow control-FMT,0.3283056812468577,0.7018949047346613
13_14dihydro_15k_PGE2,Chow control-FMT_NGBB,0.1661199704495876,0.5537308239608176
13_14dihydro_15k_PGE2,Chow control-NGBB,0.5545304064894243,0.872622393400388
13_14dihydro_15k_PGE2,Chow control-Placebo,0.056873036034794405,0.3176692102844372
13_14dihydro_15k_PGE2,FMT-FMT_NGBB,0.6503532587123918,0.9099770340435871
13_14dihydro_15k_PGE2,FMT-NGBB,0.42515082956259426,0.7740265621658066
13_14dihydro_15k_PGE2,FMT-Placebo,0.4789467068878833,0.8093522693932313
13_14dihydro_15k_PGE2,FMT_NGBB-NGBB,0.20706115487008625,0.6175685519853519
13_14dihydro_15k_PGE2,FMT_NGBB-Placebo,0.8294475889935782,0.9986244569853293
13_14dihydro_15k_PGE2,NGBB-Placebo,0.056873036034794405,0.3176692102844372
13_HODE,Chow control-FMT,0.0016,0.029894736842105266
13_HODE,Chow control-FMT_NGBB,0.2889,1.0
13_HODE,Chow control-NGBB,0.2864,1.0
13_HODE,Chow control-Placebo,0.0311,0.2905394736842105
13_HODE,FMT-FMT_NGBB,0.1336,0.8285391304347827
13_HODE,FMT-NGBB,0.1572,0.9018145161290323
13_HODE,FMT-Placebo,0.6282,1.0
13_HODE,FMT_NGBB-NGBB,1.0,1.0
13_HODE,FMT_NGBB-Placebo,0.802,1.0
13_HODE,NGBB-Placebo,0.837,1.0
13_KODE,Chow control-FMT,0.42515082956259426,0.7740265621658066
13_KODE,Chow control-FMT_NGBB,0.9264448963254215,1.0
13_KODE,Chow control-NGBB,0.21216467995625798,0.6175685519853519
13_KODE,Chow control-Placebo,0.32463627173040743,0.7018949047346613
