"Group","count","cell","group","time","repeats","injectionID","X11_12_DiHETrE","X12_13_DiHODE","X12_13_DiHOME","X12_HHTrE","X14_HDoHE","X19_20_DiHDPA","X5_6_DiHETrE","X8iso_PGA1","X9_10_13_TriHOME","X9_12_13_TriHOME","X9_HODE","CA","DHEA","EPEA","FA22.5_w3","FA22.5_w6","FA22.6_w3","GLCA","HCA","PGE2","PGK2","TCA","TLCA","delta17_6_keto_PGF1a","LPA14.0","LPA16.1","LPA18.1","LPA20.3","LPA20.4","LPA22.6","LPI18.0","LPI18.1","LPS16.0","LPS18.0","LPS18.1","Sphingosine1P16.1","cLPA18.0","cLPA18.1"
"1143c18",11,"HCC1143","Control",18,1,"2505MED_0011_A1",-7.64385618977472,-3.608232280044,-1.70839644196944,-6.05889368905357,-4.21089678249862,-7.64385618977472,-8.96578428466209,-4.608232280044,3.97691347822467,3.21924597851919,-4.57346686188333,-5.96578428466209,-6.96578428466209,-7.64385618977472,-7.64385618977472,-7.96578428466209,0.446785562143122,-2.65290132937773,1.21350281998392,-8.38082178394093,-1.53951952995999,-4.29335894269059,-1.42662547355406,-5.05889368905357,-6.96578428466209,-3.64385618977472,-1.81096617560998,-7.38082178394093,-2.35845397091248,-4.05889368905357,-0.209227962138,-0.746615764199925,-3.55639334852439,-0.00578235259400611,0.965691949224705,-4.35107444054688,-1.51457317282976,-1.46992925777492
"1143c18",12,"HCC1143","Control",18,2,"2505MED_0012_A1",-7.64385618977472,-3.25153876699596,-1.55639334852439,-5.50635266602479,-3.94341647163363,-8.38082178394093,-8.96578428466209,-4.7178567712185,3.98650195414996,2.94035471153329,-4.38082178394093,-5.96578428466209,-6.96578428466209,-7.38082178394093,-7.15842936260448,-6.96578428466209,0.900721927564115,-2.96578428466209,1.37406571822254,-8.38082178394093,-2.68038206579984,-4.08314123530025,-1.21089678249862,-4.92139016530363,-6.38082178394093,-2.92139016530363,-1.27578631324264,-6.64385618977472,-1.72261030118914,-3.42662547355406,-0.181149439104566,-1.07400058144378,-3.23786383009889,-0.0846703239869906,0.801572569463598,-4.13289427049735,-1.399730246491,-0.808437349299244
"1143c18",14,"HCC1143","Control",18,4,"2505MED_0014_A1",-7.96578428466209,-3.36587144247496,-1.46593839757888,-5.57346686188333,-3.47393118833241,-6.96578428466209,-8.38082178394093,-4.7178567712185,4.04553034063498,3.23572705983806,-4.57346686188333,-5.96578428466209,-6.79585928321977,-7.38082178394093,-7.38082178394093,-6.79585928321977,0.874206785877799,-2.2584251525812,1.35727047567956,-7.64385618977472,-1.59074485331516,-4.21089678249862,-1.35107444054688,-5.05889368905357,-5.79585928321977,-2.5649048483799,-0.678071905112638,-5.96578428466209,-0.564904848379903,-2.89969509420431,0.524063675777211,-0.467932447710969,-2.69899774396719,-0.307572801910292,0.889862881365179,-3.68038206579984,-1.31832585820717,-1.20423305221761
"1143c18",15,"HCC1143","Control",18,5,"2505MED_0015_A1",-7.64385618977472,-3.66200353648498,-1.49817873457909,-5.38082178394093,-4.32192809488736,-7.38082178394093,-9.96578428466209,-5.21089678249862,4.05145911327323,2.86967403357451,-4.44222232860507,-5.96578428466209,-7.15842936260448,-7.64385618977472,-7.38082178394093,-7.38082178394093,0.797428082152313,-2.59946207041627,1.29689785770008,-8.38082178394093,-1.200912693926,-4.18442457113743,-1.38835545662634,-5.10780328953452,-6.79585928321977,-2.95455702923883,-1.29689930039584,-6.64385618977472,-1.62593428177746,-3.53951952995999,-0.338250400189295,-1.03800632257974,-2.59946207041627,-0.422752464406849,0.685267406516842,-4.08314123530025,-1.45008444637804,-1.35845397091248
"1143c22",16,"HCC1143","Control",22,1,"2505MED_0016_A1",-7.64385618977472,-3.7178567712185,-1.93236128312464,-6.05889368905357,-4.13289427049735,-7.38082178394093,-13.7284354922689,-4.96578428466209,4.01122725542325,2.605257262939,-4.75633091903314,-6.05889368905357,-6.50635266602479,-7.64385618977472,-8.38082178394093,-7.64385618977472,0.32077347694587,-2.69899774396719,1.35445216057956,-10.927343357274,-3.04692104738749,-4.13289427049735,-1.43050890804128,-5.32192809488736,-7.64385618977472,-3.94341647163363,-2.42662547355406,-6.79585928321977,-3.55639334852439,-5.10780328953452,-0.426625473554056,-0.736965594166206,-2.32915966411844,0.0454429707611671,1.5859239769586,-4.38082178394093,-1.56064282152574,-1.07704103576383
"1143c22",17,"HCC1143","Control",22,2,"2505MED_0017_A1",-7.64385618977472,-3.55639334852439,-1.69432125675771,-6.64385618977472,-4.32192809488736,-7.64385618977472,-9.96578428466209,-4.53951952995999,3.98121334297091,3.12647734018184,-4.35107444054688,-6.05889368905357,-6.79585928321977,-7.96578428466209,-7.64385618977472,-7.96578428466209,0.388465097283154,-2.69899774396719,1.24914190328035,-8.38082178394093,-1.52699243208383,-4.265344566521,-1.32915966411844,-5.15842936260448,-6.79585928321977,-3.45798964446339,-2,-8.38082178394093,-2.63486740654747,-4.0350469470992,-0.535331732996556,-0.98564470702293,-2.68965987938785,-0.367731784500487,0.674460651560259,-4.38082178394093,-1.612637459164,-1.29689930039584
"1143c22",18,"HCC1143","Control",22,3,"2505MED_0018_A1",-7.64385618977472,-3.52284078881336,-1.77595972578207,-6.05889368905357,-4.08314123530025,-7.64385618977472,-9.96578428466209,-4.92139016530363,4.06918658080974,2.91475584967165,-4.68038206579984,-6.05889368905357,-6.38082178394093,-7.64385618977472,-7.96578428466209,-7.96578428466209,0.31150311546827,-2.58207999218803,1.33913738491959,-8.96578428466209,-3.39592867633114,-4.15842936260448,-1.38082178394093,-4.96578428466209,-7.15842936260448,-3.94341647163363,-2.1456053222469,-7.96578428466209,-3.01158797427521,-4.64385618977472,-0.237863830098888,-0.821126041830205,-3.26534456652099,-0.104697378666693,1.02147972741045,-4.50635266602479,-1.55215635563791,-0.948975996975533
"1143c22",19,"HCC1143","Control",22,4,"2505MED_0019_A1",-7.15842936260448,-3.23786383009889,-1.65290132937773,-5.7178567712185,-4.05889368905357,-7.15842936260448,-8.96578428466209,-4.44222232860507,4.06022035831686,3.18792606748963,-4.44222232860507,-6.05889368905357,-6.79585928321977,-7.96578428466209,-8.38082178394093,-7.96578428466209,0.453122446595813,-2.41119543298445,1.37851162325373,-8.38082178394093,-2.36587144247496,-4.29335894269059,-1.21424022557299,-5.01158797427521,-6.79585928321977,-3.45798964446339,-1.8416629728329,-7.64385618977472,-2.58207999218803,-3.81603716515741,-0.550042516371997,-0.388355456626338,-2.81603716515741,-0.129733929604017,0.738119288782576,-4.265344566521,-1.59074485331516,-0.839079811818897
"1143c22",20,"HCC1143","Control",22,5,"2505MED_0020_A1",-11.0634722212137,-10.8506308007392,-1.45798964446339,-5.7178567712185,-3.98850436116217,-7.96578428466209,-8.38082178394093,-4.53951952995999,4.54361960839827,3.12018602753186,-3.66200353648498,-5.87832144341175,-6.38082178394093,-7.64385618977472,-7.15842936260448,-7.64385618977472,1.0621217119078,-2.19759995988516,1.46466826700344,-8.96578428466209,-3.29335894269059,-4.13289427049735,-1.34739878240348,-4.75633091903314,-6.265344566521,-3.30757280191029,-1.86775220170156,-7.64385618977472,-2.69899774396719,-3.98850436116217,-0.0923401721467106,-0.687334826441606,-3.26534456652099,-0.291592016516404,0.726831217032493,-4.21089678249862,-0.352915787371046,-0.962969269055033
"1143m0",21,"HCC1143","Migration",0,1,"2505MED_0021_A1",-7.64385618977472,-3.53951952995999,-1.45798964446339,-5.32192809488736,-5.87832144341175,-8.38082178394093,-8.38082178394093,-5.01158797427521,3.91408609701272,3.24275492207628,-3.22431729826094,-5.96578428466209,-8.96578428466209,-7.64385618977472,-6.265344566521,-6.50635266602479,0.771463058365651,-2.66200353648498,1.32019582126613,-11.2693420254098,-2.68965987938785,-4.41119543298445,-1.32192809488736,-5.32192809488736,-5.57346686188333,-1.8416629728329,-0.231074664436249,-4.41119543298445,0.727702672837238,-0.588573754273535,-1.12973392960402,-2.69899774396719,-2.9105018491609,-0.275786313242642,0.600269753509005,-3.68038206579984,-2.12658049656514,-1.76611193982572
"1143m0",22,"HCC1143","Migration",0,2,"2505MED_0022_A1",-7.96578428466209,-3.49005085369569,-1.38082178394093,-5.265344566521,-6.265344566521,-7.64385618977472,-8.38082178394093,-3.96578428466209,4.22635438748887,3.25776496857139,-3.22431729826094,-6.05889368905357,-8.38082178394093,-7.64385618977472,-6.15842936260448,-6.96578428466209,0.665392771041891,-2.58207999218803,1.32135090142462,-14.0040290457555,-1.43050890804128,-4.23786383009889,-1.49410907027004,-5.38082178394093,-5.32192809488736,-2.22431729826094,-0.246395463720005,-4.83650126771712,0.542010355536609,-0.85464861442738,-0.373327247394007,-1.8520421186129,-12.773604758233,-0.0800879113226919,1.26183165875214,-3.55639334852439,-1.88896868761126,-2.35845397091248
"1143m0",23,"HCC1143","Migration",0,3,"2505MED_0023_A1",-7.64385618977472,-3.15842936260448,-1.51045706435753,-5.64385618977472,-5.96578428466209,-7.96578428466209,-8.38082178394093,-4.83650126771712,3.88313201565728,3.11486671728773,-3.57346686188333,-5.96578428466209,-8.38082178394093,-7.64385618977472,-6.05889368905357,-6.50635266602479,0.689746438493556,-2.70839644196944,1.18966644665005,-9.96578428466209,-2.95455702923883,-4.44222232860507,-1.52699243208383,-6.64385618977472,-6.05889368905357,-2.05889368905357,-0.330973234490369,-4.47393118833241,0.554834395894193,-0.708396441969435,-1.03209362970985,-2.37332724739401,-2.7178567712185,-0.471928835421265,0.62760683812965,-3.94341647163363,-2.38082178394093,-1.62148837674627
"1143m0",24,"HCC1143","Migration",0,4,"2505MED_0024_A1",-8.38082178394093,-3.73696559416621,-1.35845397091248,-5.15842936260448,-5.96578428466209,-7.64385618977472,-7.96578428466209,-4.18442457113743,4.01836711554312,3.1668760924852,-3.33642766458248,-6.05889368905357,-8.38082178394093,-7.38082178394093,-6.05889368905357,-6.64385618977472,0.663572335417523,-2.76611193982572,1.26903314645524,-9.96578428466209,-2.49817873457909,-4.05889368905357,-1.46593839757888,-5.38082178394093,-5.44222232860507,-1.9378782880922,0.018634174139051,-4.38082178394093,0.826192536236601,-0.744197163397282,-0.628162382669579,-2.11403524324603,-3.15842936260448,0.331131922217202,0.835924074254375,-3.68038206579984,-2.01741705307741,-1.8520421186129
"1143m0",25,"HCC1143","Migration",0,5,"2505MED_0025_A1",-7.64385618977472,-3,-1.46992925777492,-5.44222232860507,-5.79585928321977,-8.38082178394093,-8.38082178394093,-4.68038206579984,3.97764627572151,2.7614980445501,-3.32192809488736,-5.96578428466209,-7.96578428466209,-7.64385618977472,-6.15842936260448,-6.38082178394093,0.743299527888257,-2.72737954533701,1.27500704749987,-9.96578428466209,-3.09541956507868,-4.29335894269059,-1.51045706435753,-5.265344566521,-5.79585928321977,-1.87302714374223,-0.403541860441014,-4.79585928321977,0.58014548442338,-0.77595972578207,-1.24127043154214,-2.53115605702536,-2.42662547355406,-0.334607228958109,0.429749850800216,-3.75633091903314,-2.58207999218803,-2.16488438474178
"1143m0",26,"HCC1143","Migration",0,6,"2505MED_0026_A1",-7.64385618977472,-3.38082178394093,-1.34373246520571,-5.265344566521,-5.87832144341175,-8.38082178394093,-8.38082178394093,-4.87832144341175,4.06995989045977,3.23695175858808,-3.36587144247496,-5.96578428466209,-7.96578428466209,-7.64385618977472,-5.7178567712185,-6.50635266602479,0.993493221058416,-2.69899774396719,1.3790663992809,-11.2114722361448,-2.38082178394093,-4.10780328953452,-1.41888982477445,-5.15842936260448,-5.7178567712185,-1.92686529536978,-0.329159664118438,-4.92139016530363,0.58111017522555,-0.790858602161408,-1.38458370273713,-3.02326977932285,-3.05889368905357,-0.373327247394007,0.40381306161659,-3.66200353648498,-2.17788172527066,-1.49817873457909
"1143m12",27,"HCC1143","Migration",12,1,"2505MED_0027_A1",-7.64385618977472,-3.53951952995999,-1.37706964907982,-5.50635266602479,-4.23786383009889,-7.96578428466209,-8.96578428466209,-4.35107444054688,4.16559041117842,3.26768560285999,-4.10780328953452,-5.96578428466209,-6.64385618977472,-8.38082178394093,-6.96578428466209,-7.15842936260448,1.11769504266975,-2.64385618977472,1.37517847958961,-8.96578428466209,-1.38458370273713,-4.05889368905357,-1.41888982477445,-4.92139016530363,-6.50635266602479,-2.75633091903314,-0.849440323424619,-6.96578428466209,-0.852042118612899,-2.41119543298445,-0.150400988848548,-0.599462070416271,-2.38835545662634,-0.496142467422571,0.484395962502666,-4.08314123530025,-1.51457317282976,-1.2584251525812
"1143m12",28,"HCC1143","Migration",12,2,"2505MED_0028_A1",-7.64385618977472,-3.21089678249862,-1.36959452851768,-5.50635266602479,-4.608232280044,-7.64385618977472,-8.96578428466209,-4.47393118833241,3.95642843312336,3.02680005934372,-4.13289427049735,-5.96578428466209,-7.15842936260448,-7.64385618977472,-6.64385618977472,-6.64385618977472,1.05241589415114,-2.8059129478837,1.35388783628491,-8.38082178394093,-1.47393118833241,-4.32192809488736,-1.28630418515664,-5.05889368905357,-5.96578428466209,-2.57346686188333,-0.778432211461591,-6.50635266602479,-0.751465163861321,-2.66200353648498,-1.01158797427521,-1.66657626627481,-4.32192809488736,-0.475936324222789,0.464668267003444,-4.13289427049735,-1.64837167089722,-1.24127043154214
"1143m12",29,"HCC1143","Migration",12,3,"2505MED_0029_A1",-7.64385618977472,-3.36587144247496,-1.51457317282976,-5.50635266602479,-4.21089678249862,-7.96578428466209,-8.96578428466209,-5.15842936260448,4.03905063606509,3.21412480535285,-3.96578428466209,-5.87832144341175,-6.64385618977472,-7.64385618977472,-6.64385618977472,-6.79585928321977,1.20100646605609,-2.67116353577046,1.41142624572647,-8.96578428466209,-2.69899774396719,-4.23786383009889,-1.27928375747887,-5.05889368905357,-6.38082178394093,-2.69899774396719,-1.23107466443625,-6.50635266602479,-1.15200309344505,-2.81603716515741,-0.13764780046798,-0.244685095954902,-3.1456053222469,-0.00723156923107586,0.820485342986379,-4.01158797427521,-1.45403163089471,-0.937878288092203
"1143m12",30,"HCC1143","Migration",12,4,"2505MED_0030_A1",-7.64385618977472,-3.49005085369569,-1.43050890804128,-5.7178567712185,-3.98850436116217,-7.64385618977472,-8.96578428466209,-5.15842936260448,4.16719733386726,3.12697285625777,-3.98850436116217,-5.96578428466209,-6.64385618977472,-7.96578428466209,-7.15842936260448,-6.96578428466209,0.964953052900799,-2.51457317282976,1.34141652447872,-8.96578428466209,-2.34373246520571,-4.29335894269059,-1.36959452851768,-4.68038206579984,-6.50635266602479,-2.88896868761126,-1.34739878240348,-6.38082178394093,-1.14880066140671,-2.61705613043101,-0.380821783940931,-0.50635266602479,-3.96578428466209,-0.321928094887362,0.778208576398088,-3.96578428466209,-1.55215635563791,-0.67116353577046
"1143m12",31,"HCC1143","Migration",12,5,"2505MED_0031_A1",-7.64385618977472,-3.62593428177746,-1.56064282152574,-5.32192809488736,-4.57346686188333,-7.38082178394093,-8.38082178394093,-4.75633091903314,4.01471235152137,2.95828590092326,-4.265344566521,-6.05889368905357,-6.79585928321977,-7.64385618977472,-6.96578428466209,-6.79585928321977,1.01364091066939,-2.92139016530363,1.31730406836191,-8.96578428466209,-1.69432125675771,-4.265344566521,-1.45798964446339,-4.92139016530363,-6.38082178394093,-2.43440282414578,-0.778432211461591,-6.15842936260448,-0.83650126771712,-2.23107466443625,-0.948975996975533,-2.09541956507868,-2.59074485331516,0.094911647025467,1.22774107583913,-4.23786383009889,-1.0439433475876,-0.675765437729469
"1143m12",32,"HCC1143","Migration",12,6,"2505MED_0032_A1",-7.64385618977472,-3.55639334852439,-1.53115605702536,-5.50635266602479,-4.44222232860507,-7.38082178394093,-8.96578428466209,-3.98850436116217,4.05337204092208,2.63737839487229,-4.35107444054688,-6.05889368905357,-6.96578428466209,-7.96578428466209,-7.15842936260448,-7.64385618977472,0.831877241191673,-2.53951952995999,1.51146803927587,-8.96578428466209,-1.8211260418302,-4.18442457113743,-1.25497785096274,-5.05889368905357,-6.38082178394093,-2.86775220170156,-1.17788172527066,-6.38082178394093,-1.07704103576383,-2.85725982788392,-0.722610301189136,-0.932361283124637,-3.01158797427521,-0.325539348439741,0.994941710176971,-4.10780328953452,-1.64385618977472,-1.53533173299656
"1143m18",33,"HCC1143","Migration",18,1,"2505MED_0033_A1",-7.64385618977472,-3.42662547355406,-1.57776699931695,-5.79585928321977,-4.265344566521,-7.38082178394093,-11.6089184423921,-4.47393118833241,3.93743855977148,2.6144742828377,-4.44222232860507,-6.05889368905357,-6.38082178394093,-7.15842936260448,-7.96578428466209,-8.38082178394093,0.366252263699564,-2.75633091903314,1.31150311546827,-7.96578428466209,-2.40354186044101,-4.21089678249862,-1.46195854666634,-4.87832144341175,-6.265344566521,-3.23786383009889,-1.81603716515741,-6.96578428466209,-2.16488438474178,-3.87832144341175,-0.918660372548061,-1.75146516386132,-3.85725982788392,-1.0862010350493,0.336854639125465,-4.41119543298445,-1.59509687785487,-1.41503749927884
"1143m18",34,"HCC1143","Migration",18,2,"2505MED_0034_A1",-7.96578428466209,-3.50635266602479,-1.48600402063299,-5.64385618977472,-4.44222232860507,-6.79585928321977,-8.96578428466209,-4.50635266602479,4.02538322147792,3.17392693199981,-4.35107444054688,-5.96578428466209,-6.38082178394093,-7.96578428466209,-6.96578428466209,-7.38082178394093,0.977463111239467,-2.52284078881336,1.49978212014731,-8.38082178394093,-1.69899774396719,-4.10780328953452,-1.31832585820717,-5.05889368905357,-6.50635266602479,-3.45798964446339,-0.988504361162171,-5.64385618977472,-1.17136841831198,-3.47393118833241,-0.461958546666336,-1.51457317282976,-2.37332724739401,0.155749232677945,1.27738969881086,-3.98850436116217,-1.13289427049735,-1.2276920250416
"1143m18",35,"HCC1143","Migration",18,3,"2505MED_0035_A1",-7.64385618977472,-3.26534456652099,-1.63039392996816,-5.96578428466209,-3.98850436116217,-7.96578428466209,-6.96578428466209,-5.57346686188333,4.02927618237063,3.22712493444993,-4.47393118833241,-5.96578428466209,-6.64385618977472,-7.64385618977472,-7.64385618977472,-7.64385618977472,0.418999465431266,-2.68965987938785,1.35839626195665,-8.96578428466209,-2.38835545662634,-4.265344566521,-1.31832585820717,-5.05889368905357,-6.64385618977472,-3.22431729826094,-1.75633091903314,-7.38082178394093,-2.05289494843213,-3.62593428177746,-0.490050853695689,-1.08926733809709,-3.01158797427521,-0.227692025041597,1.03068920407114,-4.18442457113743,-1.54793176977619,-0.813499442355505
"1143m18",36,"HCC1143","Migration",18,4,"2505MED_0036_A1",-7.38082178394093,-3.73696559416621,-1.76121314041288,-5.79585928321977,-4.265344566521,-7.38082178394093,-9.96578428466209,-4.47393118833241,3.92931759491176,2.92276872291713,-4.47393118833241,-6.05889368905357,-6.38082178394093,-7.38082178394093,-7.38082178394093,-7.64385618977472,0.592636428606577,-2.61705613043101,1.28273632027634,-7.64385618977472,-1.57346686188333,-4.18442457113743,-1.51457317282976,-4.92139016530363,-5.79585928321977,-2.97709959788992,-1.34739878240348,-7.15842936260448,-1.66200353648498,-3.41119543298445,-0.533242384273829,-1.47393118833241,-11.6793570309163,-1.0350469470992,0.655351828612554,-4.265344566521,-1.59946207041627,-1.59509687785487
"1143m18",37,"HCC1143","Migration",18,5,"2505MED_0037_A1",-7.96578428466209,-3.32192809488736,-1.59074485331516,-5.7178567712185,-4.08314123530025,-8.38082178394093,-8.96578428466209,-4.68038206579984,4.08797193790006,2.90033550864098,-4.44222232860507,-5.96578428466209,-6.64385618977472,-7.96578428466209,-7.38082178394093,-7.15842936260448,0.82781902461732,-2.23107466443625,1.32768736417605,-8.96578428466209,-3.02326977932285,-4.21089678249862,-1.35107444054688,-4.75633091903314,-6.15842936260448,-2.8059129478837,-1.18114943910457,-6.38082178394093,-1.50635266602479,-3.1456053222469,-0.584241333477502,-1.43830727860169,-2.98850436116217,0.0229004021100788,0.900721927564115,-4.05889368905357,-1.2688167584278,-0.954557029238833
"1143m18",38,"HCC1143","Migration",18,6,"2505MED_0038_A1",-7.64385618977472,-3.42662547355406,-1.52284078881336,-5.38082178394093,-4.05889368905357,-7.38082178394093,-9.96578428466209,-5.15842936260448,4.17600355700892,3.15007219725299,-4.38082178394093,-5.96578428466209,-6.265344566521,-7.38082178394093,-7.64385618977472,-7.64385618977472,0.711054321812066,-2.53115605702536,1.4425454561053,-8.96578428466209,-2.93236128312464,-4.23786383009889,-1.27928375747887,-5.10780328953452,-6.64385618977472,-3.1456053222469,-1.63039392996816,-7.15842936260448,-2.13923579737117,-3.79585928321977,-0.236163541109049,-0.558516520417355,-3.05889368905357,-0.00868224309980088,1.21288056634438,-4.10780328953452,-1.72261030118914,-0.997117491466879
"1143m22",39,"HCC1143","Migration",22,1,"2505MED_0039_A1",-7.38082178394093,-3.1456053222469,-1.79085860216141,-5.79585928321977,-4.0350469470992,-7.64385618977472,-8.96578428466209,-5.05889368905357,3.86641348112345,2.73292038210826,-4.44222232860507,-6.05889368905357,-6.05889368905357,-7.64385618977472,-7.64385618977472,-7.38082178394093,0.541019153133559,-2.44222232860507,1.22835695420105,-8.96578428466209,-2.70839644196944,-4.38082178394093,-1.54793176977619,-4.38082178394093,-7.15842936260448,-3.73696559416621,-2.15842936260448,-8.96578428466209,-3.02326977932285,-4.68038206579984,-0.403541860441014,-0.524915117051217,-2.82623293226329,-0.265344566520995,0.732052073300289,-4.53951952995999,-1.67116353577046,-1.13923579737117
