aliquot	rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is
1	0.4	2026-05-21 01:19:50	1779319190	SM 26:1;O2	SM		IS SM d18:1-18:1(d9)	25.0	batch_1	sample	0.4
2	1.4	2026-05-21 01:20:50	1779319250	SM 26:1;O2	SM	282.0	IS SM d18:1-18:1(d9)	229352.0	batch_1	sample	1.4
3	2.4	2026-05-21 01:21:50	1779319310	SM 26:1;O2	SM	303.0	IS SM d18:1-18:1(d9)	174000.0	batch_1	sample	2.4
4	3.4	2026-05-21 01:22:50	1779319370	SM 26:1;O2	SM	200.0	IS SM d18:1-18:1(d9)	191513.0	batch_1	sample	3.4
5	4.4	2026-05-21 01:23:50	1779319430	SM 26:1;O2	SM	205.0	IS SM d18:1-18:1(d9)	193250.0	batch_1	sample	4.4
6	5.4	2026-05-21 01:24:50	1779319490	SM 26:1;O2	SM	254.0	IS SM d18:1-18:1(d9)	163873.0	batch_1	sample	5.4
7	6.4	2026-05-21 01:25:50	1779319550	SM 26:1;O2	SM	129.0	IS SM d18:1-18:1(d9)	156602.0	batch_1	sample	6.4
8	7.4	2026-05-21 01:26:50	1779319610	SM 26:1;O2	SM	333.0	IS SM d18:1-18:1(d9)	171200.0	batch_1	sample	7.4
9	8.4	2026-05-21 01:27:50	1779319670	SM 26:1;O2	SM	77.0	IS SM d18:1-18:1(d9)	135678.0	batch_1	sample	8.4
10	9.4	2026-05-21 01:28:50	1779319730	SM 26:1;O2	SM	152.0	IS SM d18:1-18:1(d9)	153721.0	batch_1	sample	9.4
11	10.4	2026-05-21 01:29:50	1779319790	SM 26:1;O2	SM	334.0	IS SM d18:1-18:1(d9)	149631.0	batch_1	sample	10.4
12	11.4	2026-05-21 01:30:50	1779319850	SM 26:1;O2	SM	329.0	IS SM d18:1-18:1(d9)	166761.0	batch_1	sample	11.4
13	12.4	2026-05-21 01:31:50	1779319910	SM 26:1;O2	SM	179.0	IS SM d18:1-18:1(d9)	162926.0	batch_1	sample	12.4
14	13.4	2026-05-21 01:32:50	1779319970	SM 26:1;O2	SM	254.0	IS SM d18:1-18:1(d9)	157512.0	batch_1	sample	13.4
15	14.4	2026-05-21 01:33:50	1779320030	SM 26:1;O2	SM	153.0	IS SM d18:1-18:1(d9)	173874.0	batch_1	sample	14.4
16	15.4	2026-05-21 01:34:50	1779320090	SM 26:1;O2	SM	309.0	IS SM d18:1-18:1(d9)	152006.0	batch_1	sample	15.4
17	16.4	2026-05-21 01:35:50	1779320150	SM 26:1;O2	SM	152.0	IS SM d18:1-18:1(d9)	150407.0	batch_1	sample	16.4
18	17.4	2026-05-21 01:36:50	1779320210	SM 26:1;O2	SM	152.0	IS SM d18:1-18:1(d9)	175407.0	batch_1	sample	17.4
19	18.4	2026-05-21 01:37:50	1779320270	SM 26:1;O2	SM	232.0	IS SM d18:1-18:1(d9)	162399.0	batch_1	sample	18.4
20	19.4	2026-05-21 01:38:50	1779320330	SM 26:1;O2	SM	125.0	IS SM d18:1-18:1(d9)	143856.0	batch_1	sample	19.4
21	20.4	2026-05-21 01:39:50	1779320390	SM 26:1;O2	SM	152.0	IS SM d18:1-18:1(d9)	167816.0	batch_1	sample	20.4
22	21.4	2026-05-21 01:40:50	1779320450	SM 26:1;O2	SM	255.0	IS SM d18:1-18:1(d9)	171319.0	batch_1	sample	21.4
23	22.4	2026-05-21 01:41:50	1779320510	SM 26:1;O2	SM	258.0	IS SM d18:1-18:1(d9)	143077.0	batch_1	sample	22.4
24	23.4	2026-05-21 01:42:50	1779320570	SM 26:1;O2	SM	253.0	IS SM d18:1-18:1(d9)	121903.0	batch_1	sample	23.4
25	24.4	2026-05-21 01:43:50	1779320630	SM 26:1;O2	SM	127.0	IS SM d18:1-18:1(d9)	144167.0	batch_1	sample	24.4
26	25.4	2026-05-21 01:44:50	1779320690	SM 26:1;O2	SM	227.0	IS SM d18:1-18:1(d9)	131089.0	batch_1	sample	25.4
27	26.4	2026-05-21 01:45:50	1779320750	SM 26:1;O2	SM	103.0	IS SM d18:1-18:1(d9)	128908.0	batch_1	sample	26.4
28	27.4	2026-05-21 01:46:50	1779320810	SM 26:1;O2	SM	254.0	IS SM d18:1-18:1(d9)	158607.0	batch_1	sample	27.4
29	28.4	2026-05-21 01:47:50	1779320870	SM 26:1;O2	SM	281.0	IS SM d18:1-18:1(d9)	164325.0	batch_1	sample	28.4
30	29.4	2026-05-21 01:48:50	1779320930	SM 26:1;O2	SM	103.0	IS SM d18:1-18:1(d9)	152370.0	batch_1	sample	29.4
31	30.4	2026-05-21 01:49:50	1779320990	SM 26:1;O2	SM	308.0	IS SM d18:1-18:1(d9)	150825.0	batch_1	sample	30.4
32	31.4	2026-05-21 01:50:50	1779321050	SM 26:1;O2	SM	307.0	IS SM d18:1-18:1(d9)	168589.0	batch_1	sample	31.4
33	32.4	2026-05-21 01:51:50	1779321110	SM 26:1;O2	SM	125.0	IS SM d18:1-18:1(d9)	162931.0	batch_1	sample	32.4
34	33.4	2026-05-21 01:52:50	1779321170	SM 26:1;O2	SM	257.0	IS SM d18:1-18:1(d9)	151002.0	batch_1	sample	33.4
35	34.4	2026-05-21 01:53:50	1779321230	SM 26:1;O2	SM	179.0	IS SM d18:1-18:1(d9)	146144.0	batch_1	sample	34.4
36	35.4	2026-05-21 01:54:50	1779321290	SM 26:1;O2	SM	125.0	IS SM d18:1-18:1(d9)	164010.0	batch_1	sample	35.4
37	36.4	2026-05-21 01:55:50	1779321350	SM 26:1;O2	SM	229.0	IS SM d18:1-18:1(d9)	159635.0	batch_1	sample	36.4
38	37.4	2026-05-21 01:56:50	1779321410	SM 26:1;O2	SM	307.0	IS SM d18:1-18:1(d9)	153791.0	batch_1	sample	37.4
39	38.4	2026-05-21 01:57:50	1779321470	SM 26:1;O2	SM	200.0	IS SM d18:1-18:1(d9)	159476.0	batch_1	sample	38.4
40	39.4	2026-05-21 01:58:50	1779321530	SM 26:1;O2	SM	259.0	IS SM d18:1-18:1(d9)	137468.0	batch_1	sample	39.4
41	40.4	2026-05-21 01:59:50	1779321590	SM 26:1;O2	SM	127.0	IS SM d18:1-18:1(d9)	144673.0	batch_1	sample	40.4
42	41.4	2026-05-21 02:00:50	1779321650	SM 26:1;O2	SM	283.0	IS SM d18:1-18:1(d9)	177533.0	batch_1	sample	41.4
43	42.4	2026-05-21 02:01:50	1779321710	SM 26:1;O2	SM	154.0	IS SM d18:1-18:1(d9)	150313.0	batch_1	sample	42.4
44	43.4	2026-05-21 02:02:50	1779321770	SM 26:1;O2	SM	126.0	IS SM d18:1-18:1(d9)	140690.0	batch_1	sample	43.4
45	44.4	2026-05-21 02:03:50	1779321830	SM 26:1;O2	SM	152.0	IS SM d18:1-18:1(d9)	152163.0	batch_1	sample	44.4
46	45.4	2026-05-21 02:04:50	1779321890	SM 26:1;O2	SM	254.0	IS SM d18:1-18:1(d9)	149316.0	batch_1	sample	45.4
47	46.4	2026-05-21 02:05:50	1779321950	SM 26:1;O2	SM	152.0	IS SM d18:1-18:1(d9)	156800.0	batch_1	sample	46.4
48	47.4	2026-05-21 02:06:50	1779322010	SM 26:1;O2	SM	102.0	IS SM d18:1-18:1(d9)	145402.0	batch_1	sample	47.4
49	48.4	2026-05-21 02:07:50	1779322070	SM 26:1;O2	SM	178.0	IS SM d18:1-18:1(d9)	161283.0	batch_1	sample	48.4
50	49.4	2026-05-21 02:08:50	1779322130	SM 26:1;O2	SM	282.0	IS SM d18:1-18:1(d9)	148986.0	batch_1	sample	49.4
51	50.4	2026-05-21 02:09:50	1779322190	SM 26:1;O2	SM	306.0	IS SM d18:1-18:1(d9)	161235.0	batch_1	sample	50.4
52	51.4	2026-05-21 02:10:50	1779322250	SM 26:1;O2	SM	386.0	IS SM d18:1-18:1(d9)	159673.0	batch_1	sample	51.4
53	52.4	2026-05-21 02:11:50	1779322310	SM 26:1;O2	SM	277.0	IS SM d18:1-18:1(d9)	153082.0	batch_1	sample	52.4
54	53.4	2026-05-21 02:12:50	1779322370	SM 26:1;O2	SM	307.0	IS SM d18:1-18:1(d9)	151169.0	batch_1	sample	53.4
55	54.4	2026-05-21 02:13:50	1779322430	SM 26:1;O2	SM	151.0	IS SM d18:1-18:1(d9)	160869.0	batch_1	sample	54.4
56	55.4	2026-05-21 02:14:50	1779322490	SM 26:1;O2	SM	336.0	IS SM d18:1-18:1(d9)	150077.0	batch_1	sample	55.4
57	56.4	2026-05-21 02:15:50	1779322550	SM 26:1;O2	SM	231.0	IS SM d18:1-18:1(d9)	135359.0	batch_1	sample	56.4
58	57.4	2026-05-21 02:16:50	1779322610	SM 26:1;O2	SM	228.0	IS SM d18:1-18:1(d9)	147964.0	batch_1	sample	57.4
59	58.4	2026-05-21 02:17:50	1779322670	SM 26:1;O2	SM	307.0	IS SM d18:1-18:1(d9)	146176.0	batch_1	sample	58.4
60	59.4	2026-05-21 02:18:50	1779322730	SM 26:1;O2	SM	202.0	IS SM d18:1-18:1(d9)	135738.0	batch_1	sample	59.4
61	60.4	2026-05-21 02:19:50	1779322790	SM 26:1;O2	SM	75.0	IS SM d18:1-18:1(d9)	150911.0	batch_1	sample	60.4
62	61.4	2026-05-21 02:20:50	1779322850	SM 26:1;O2	SM	308.0	IS SM d18:1-18:1(d9)	168594.0	batch_1	sample	61.4
63	62.4	2026-05-21 02:21:50	1779322910	SM 26:1;O2	SM	304.0	IS SM d18:1-18:1(d9)	147616.0	batch_1	sample	62.4
64	63.4	2026-05-21 02:22:50	1779322970	SM 26:1;O2	SM		IS SM d18:1-18:1(d9)	25.0	batch_1	sample	63.4
1	0.4	2026-05-21 01:19:50	1779319190	SM 27:1;O2	SM		IS SM d18:1-18:1(d9)	25.0	batch_1	sample	0.4
2	1.4	2026-05-21 01:20:50	1779319250	SM 27:1;O2	SM	2696.0	IS SM d18:1-18:1(d9)	229352.0	batch_1	sample	1.4
3	2.4	2026-05-21 01:21:50	1779319310	SM 27:1;O2	SM	1621.0	IS SM d18:1-18:1(d9)	174000.0	batch_1	sample	2.4
4	3.4	2026-05-21 01:22:50	1779319370	SM 27:1;O2	SM	1261.0	IS SM d18:1-18:1(d9)	191513.0	batch_1	sample	3.4
5	4.4	2026-05-21 01:23:50	1779319430	SM 27:1;O2	SM	1469.0	IS SM d18:1-18:1(d9)	193250.0	batch_1	sample	4.4
6	5.4	2026-05-21 01:24:50	1779319490	SM 27:1;O2	SM	1056.0	IS SM d18:1-18:1(d9)	163873.0	batch_1	sample	5.4
7	6.4	2026-05-21 01:25:50	1779319550	SM 27:1;O2	SM	1312.0	IS SM d18:1-18:1(d9)	156602.0	batch_1	sample	6.4
8	7.4	2026-05-21 01:26:50	1779319610	SM 27:1;O2	SM	2131.0	IS SM d18:1-18:1(d9)	171200.0	batch_1	sample	7.4
9	8.4	2026-05-21 01:27:50	1779319670	SM 27:1;O2	SM	1108.0	IS SM d18:1-18:1(d9)	135678.0	batch_1	sample	8.4
10	9.4	2026-05-21 01:28:50	1779319730	SM 27:1;O2	SM	1470.0	IS SM d18:1-18:1(d9)	153721.0	batch_1	sample	9.4
11	10.4	2026-05-21 01:29:50	1779319790	SM 27:1;O2	SM	1137.0	IS SM d18:1-18:1(d9)	149631.0	batch_1	sample	10.4
12	11.4	2026-05-21 01:30:50	1779319850	SM 27:1;O2	SM	2551.0	IS SM d18:1-18:1(d9)	166761.0	batch_1	sample	11.4
13	12.4	2026-05-21 01:31:50	1779319910	SM 27:1;O2	SM	1546.0	IS SM d18:1-18:1(d9)	162926.0	batch_1	sample	12.4
14	13.4	2026-05-21 01:32:50	1779319970	SM 27:1;O2	SM	1192.0	IS SM d18:1-18:1(d9)	157512.0	batch_1	sample	13.4
15	14.4	2026-05-21 01:33:50	1779320030	SM 27:1;O2	SM	828.0	IS SM d18:1-18:1(d9)	173874.0	batch_1	sample	14.4
16	15.4	2026-05-21 01:34:50	1779320090	SM 27:1;O2	SM	2088.0	IS SM d18:1-18:1(d9)	152006.0	batch_1	sample	15.4
17	16.4	2026-05-21 01:35:50	1779320150	SM 27:1;O2	SM	1516.0	IS SM d18:1-18:1(d9)	150407.0	batch_1	sample	16.4
18	17.4	2026-05-21 01:36:50	1779320210	SM 27:1;O2	SM	722.0	IS SM d18:1-18:1(d9)	175407.0	batch_1	sample	17.4
19	18.4	2026-05-21 01:37:50	1779320270	SM 27:1;O2	SM	1422.0	IS SM d18:1-18:1(d9)	162399.0	batch_1	sample	18.4
20	19.4	2026-05-21 01:38:50	1779320330	SM 27:1;O2	SM	1263.0	IS SM d18:1-18:1(d9)	143856.0	batch_1	sample	19.4
21	20.4	2026-05-21 01:39:50	1779320390	SM 27:1;O2	SM	1184.0	IS SM d18:1-18:1(d9)	167816.0	batch_1	sample	20.4
22	21.4	2026-05-21 01:40:50	1779320450	SM 27:1;O2	SM	2595.0	IS SM d18:1-18:1(d9)	171319.0	batch_1	sample	21.4
23	22.4	2026-05-21 01:41:50	1779320510	SM 27:1;O2	SM	1238.0	IS SM d18:1-18:1(d9)	143077.0	batch_1	sample	22.4
24	23.4	2026-05-21 01:42:50	1779320570	SM 27:1;O2	SM	5425.0	IS SM d18:1-18:1(d9)	121903.0	batch_1	sample	23.4
25	24.4	2026-05-21 01:43:50	1779320630	SM 27:1;O2	SM	1265.0	IS SM d18:1-18:1(d9)	144167.0	batch_1	sample	24.4
26	25.4	2026-05-21 01:44:50	1779320690	SM 27:1;O2	SM	4110.0	IS SM d18:1-18:1(d9)	131089.0	batch_1	sample	25.4
27	26.4	2026-05-21 01:45:50	1779320750	SM 27:1;O2	SM	1394.0	IS SM d18:1-18:1(d9)	128908.0	batch_1	sample	26.4
28	27.4	2026-05-21 01:46:50	1779320810	SM 27:1;O2	SM	980.0	IS SM d18:1-18:1(d9)	158607.0	batch_1	sample	27.4
29	28.4	2026-05-21 01:47:50	1779320870	SM 27:1;O2	SM	2063.0	IS SM d18:1-18:1(d9)	164325.0	batch_1	sample	28.4
30	29.4	2026-05-21 01:48:50	1779320930	SM 27:1;O2	SM	1914.0	IS SM d18:1-18:1(d9)	152370.0	batch_1	sample	29.4
31	30.4	2026-05-21 01:49:50	1779320990	SM 27:1;O2	SM	1295.0	IS SM d18:1-18:1(d9)	150825.0	batch_1	sample	30.4
32	31.4	2026-05-21 01:50:50	1779321050	SM 27:1;O2	SM	2136.0	IS SM d18:1-18:1(d9)	168589.0	batch_1	sample	31.4
33	32.4	2026-05-21 01:51:50	1779321110	SM 27:1;O2	SM	1680.0	IS SM d18:1-18:1(d9)	162931.0	batch_1	sample	32.4
34	33.4	2026-05-21 01:52:50	1779321170	SM 27:1;O2	SM	2004.0	IS SM d18:1-18:1(d9)	151002.0	batch_1	sample	33.4
35	34.4	2026-05-21 01:53:50	1779321230	SM 27:1;O2	SM	3164.0	IS SM d18:1-18:1(d9)	146144.0	batch_1	sample	34.4
36	35.4	2026-05-21 01:54:50	1779321290	SM 27:1;O2	SM	540.0	IS SM d18:1-18:1(d9)	164010.0	batch_1	sample	35.4
37	36.4	2026-05-21 01:55:50	1779321350	SM 27:1;O2	SM	1832.0	IS SM d18:1-18:1(d9)	159635.0	batch_1	sample	36.4
38	37.4	2026-05-21 01:56:50	1779321410	SM 27:1;O2	SM	2087.0	IS SM d18:1-18:1(d9)	153791.0	batch_1	sample	37.4
39	38.4	2026-05-21 01:57:50	1779321470	SM 27:1;O2	SM	2264.0	IS SM d18:1-18:1(d9)	159476.0	batch_1	sample	38.4
40	39.4	2026-05-21 01:58:50	1779321530	SM 27:1;O2	SM	1854.0	IS SM d18:1-18:1(d9)	137468.0	batch_1	sample	39.4
41	40.4	2026-05-21 01:59:50	1779321590	SM 27:1;O2	SM	1901.0	IS SM d18:1-18:1(d9)	144673.0	batch_1	sample	40.4
42	41.4	2026-05-21 02:00:50	1779321650	SM 27:1;O2	SM	2415.0	IS SM d18:1-18:1(d9)	177533.0	batch_1	sample	41.4
43	42.4	2026-05-21 02:01:50	1779321710	SM 27:1;O2	SM	1208.0	IS SM d18:1-18:1(d9)	150313.0	batch_1	sample	42.4
44	43.4	2026-05-21 02:02:50	1779321770	SM 27:1;O2	SM	1547.0	IS SM d18:1-18:1(d9)	140690.0	batch_1	sample	43.4
45	44.4	2026-05-21 02:03:50	1779321830	SM 27:1;O2	SM	1754.0	IS SM d18:1-18:1(d9)	152163.0	batch_1	sample	44.4
46	45.4	2026-05-21 02:04:50	1779321890	SM 27:1;O2	SM	1369.0	IS SM d18:1-18:1(d9)	149316.0	batch_1	sample	45.4
47	46.4	2026-05-21 02:05:50	1779321950	SM 27:1;O2	SM	853.0	IS SM d18:1-18:1(d9)	156800.0	batch_1	sample	46.4
48	47.4	2026-05-21 02:06:50	1779322010	SM 27:1;O2	SM	1786.0	IS SM d18:1-18:1(d9)	145402.0	batch_1	sample	47.4
49	48.4	2026-05-21 02:07:50	1779322070	SM 27:1;O2	SM	1292.0	IS SM d18:1-18:1(d9)	161283.0	batch_1	sample	48.4
50	49.4	2026-05-21 02:08:50	1779322130	SM 27:1;O2	SM	1983.0	IS SM d18:1-18:1(d9)	148986.0	batch_1	sample	49.4
51	50.4	2026-05-21 02:09:50	1779322190	SM 27:1;O2	SM	1184.0	IS SM d18:1-18:1(d9)	161235.0	batch_1	sample	50.4
52	51.4	2026-05-21 02:10:50	1779322250	SM 27:1;O2	SM	2107.0	IS SM d18:1-18:1(d9)	159673.0	batch_1	sample	51.4
53	52.4	2026-05-21 02:11:50	1779322310	SM 27:1;O2	SM	2035.0	IS SM d18:1-18:1(d9)	153082.0	batch_1	sample	52.4
54	53.4	2026-05-21 02:12:50	1779322370	SM 27:1;O2	SM	1157.0	IS SM d18:1-18:1(d9)	151169.0	batch_1	sample	53.4
55	54.4	2026-05-21 02:13:50	1779322430	SM 27:1;O2	SM	800.0	IS SM d18:1-18:1(d9)	160869.0	batch_1	sample	54.4
56	55.4	2026-05-21 02:14:50	1779322490	SM 27:1;O2	SM	1934.0	IS SM d18:1-18:1(d9)	150077.0	batch_1	sample	55.4
57	56.4	2026-05-21 02:15:50	1779322550	SM 27:1;O2	SM	4200.0	IS SM d18:1-18:1(d9)	135359.0	batch_1	sample	56.4
58	57.4	2026-05-21 02:16:50	1779322610	SM 27:1;O2	SM	777.0	IS SM d18:1-18:1(d9)	147964.0	batch_1	sample	57.4
59	58.4	2026-05-21 02:17:50	1779322670	SM 27:1;O2	SM	1603.0	IS SM d18:1-18:1(d9)	146176.0	batch_1	sample	58.4
60	59.4	2026-05-21 02:18:50	1779322730	SM 27:1;O2	SM	1780.0	IS SM d18:1-18:1(d9)	135738.0	batch_1	sample	59.4
61	60.4	2026-05-21 02:19:50	1779322790	SM 27:1;O2	SM	1242.0	IS SM d18:1-18:1(d9)	150911.0	batch_1	sample	60.4
62	61.4	2026-05-21 02:20:50	1779322850	SM 27:1;O2	SM	2065.0	IS SM d18:1-18:1(d9)	168594.0	batch_1	sample	61.4
63	62.4	2026-05-21 02:21:50	1779322910	SM 27:1;O2	SM	1744.0	IS SM d18:1-18:1(d9)	147616.0	batch_1	sample	62.4
64	63.4	2026-05-21 02:22:50	1779322970	SM 27:1;O2	SM		IS SM d18:1-18:1(d9)	25.0	batch_1	sample	63.4
1	0.4	2026-05-21 01:19:50	1779319190	SM 28:2;O2	SM		IS SM d18:1-18:1(d9)	25.0	batch_1	sample	0.4
2	1.4	2026-05-21 01:20:50	1779319250	SM 28:2;O2	SM	357.0	IS SM d18:1-18:1(d9)	229352.0	batch_1	sample	1.4
3	2.4	2026-05-21 01:21:50	1779319310	SM 28:2;O2	SM	254.0	IS SM d18:1-18:1(d9)	174000.0	batch_1	sample	2.4
4	3.4	2026-05-21 01:22:50	1779319370	SM 28:2;O2	SM	204.0	IS SM d18:1-18:1(d9)	191513.0	batch_1	sample	3.4
5	4.4	2026-05-21 01:23:50	1779319430	SM 28:2;O2	SM	308.0	IS SM d18:1-18:1(d9)	193250.0	batch_1	sample	4.4
6	5.4	2026-05-21 01:24:50	1779319490	SM 28:2;O2	SM	229.0	IS SM d18:1-18:1(d9)	163873.0	batch_1	sample	5.4
7	6.4	2026-05-21 01:25:50	1779319550	SM 28:2;O2	SM	253.0	IS SM d18:1-18:1(d9)	156602.0	batch_1	sample	6.4
8	7.4	2026-05-21 01:26:50	1779319610	SM 28:2;O2	SM	357.0	IS SM d18:1-18:1(d9)	171200.0	batch_1	sample	7.4
9	8.4	2026-05-21 01:27:50	1779319670	SM 28:2;O2	SM	155.0	IS SM d18:1-18:1(d9)	135678.0	batch_1	sample	8.4
10	9.4	2026-05-21 01:28:50	1779319730	SM 28:2;O2	SM	150.0	IS SM d18:1-18:1(d9)	153721.0	batch_1	sample	9.4
11	10.4	2026-05-21 01:29:50	1779319790	SM 28:2;O2	SM	461.0	IS SM d18:1-18:1(d9)	149631.0	batch_1	sample	10.4
12	11.4	2026-05-21 01:30:50	1779319850	SM 28:2;O2	SM	591.0	IS SM d18:1-18:1(d9)	166761.0	batch_1	sample	11.4
13	12.4	2026-05-21 01:31:50	1779319910	SM 28:2;O2	SM	385.0	IS SM d18:1-18:1(d9)	162926.0	batch_1	sample	12.4
14	13.4	2026-05-21 01:32:50	1779319970	SM 28:2;O2	SM	308.0	IS SM d18:1-18:1(d9)	157512.0	batch_1	sample	13.4
15	14.4	2026-05-21 01:33:50	1779320030	SM 28:2;O2	SM	150.0	IS SM d18:1-18:1(d9)	173874.0	batch_1	sample	14.4
16	15.4	2026-05-21 01:34:50	1779320090	SM 28:2;O2	SM	334.0	IS SM d18:1-18:1(d9)	152006.0	batch_1	sample	15.4
17	16.4	2026-05-21 01:35:50	1779320150	SM 28:2;O2	SM	102.0	IS SM d18:1-18:1(d9)	150407.0	batch_1	sample	16.4
18	17.4	2026-05-21 01:36:50	1779320210	SM 28:2;O2	SM	304.0	IS SM d18:1-18:1(d9)	175407.0	batch_1	sample	17.4
19	18.4	2026-05-21 01:37:50	1779320270	SM 28:2;O2	SM	202.0	IS SM d18:1-18:1(d9)	162399.0	batch_1	sample	18.4
20	19.4	2026-05-21 01:38:50	1779320330	SM 28:2;O2	SM	127.0	IS SM d18:1-18:1(d9)	143856.0	batch_1	sample	19.4
21	20.4	2026-05-21 01:39:50	1779320390	SM 28:2;O2	SM	150.0	IS SM d18:1-18:1(d9)	167816.0	batch_1	sample	20.4
22	21.4	2026-05-21 01:40:50	1779320450	SM 28:2;O2	SM	380.0	IS SM d18:1-18:1(d9)	171319.0	batch_1	sample	21.4
23	22.4	2026-05-21 01:41:50	1779320510	SM 28:2;O2	SM	257.0	IS SM d18:1-18:1(d9)	143077.0	batch_1	sample	22.4
24	23.4	2026-05-21 01:42:50	1779320570	SM 28:2;O2	SM	256.0	IS SM d18:1-18:1(d9)	121903.0	batch_1	sample	23.4
25	24.4	2026-05-21 01:43:50	1779320630	SM 28:2;O2	SM	179.0	IS SM d18:1-18:1(d9)	144167.0	batch_1	sample	24.4
26	25.4	2026-05-21 01:44:50	1779320690	SM 28:2;O2	SM	311.0	IS SM d18:1-18:1(d9)	131089.0	batch_1	sample	25.4
27	26.4	2026-05-21 01:45:50	1779320750	SM 28:2;O2	SM	227.0	IS SM d18:1-18:1(d9)	128908.0	batch_1	sample	26.4
28	27.4	2026-05-21 01:46:50	1779320810	SM 28:2;O2	SM	229.0	IS SM d18:1-18:1(d9)	158607.0	batch_1	sample	27.4
29	28.4	2026-05-21 01:47:50	1779320870	SM 28:2;O2	SM	670.0	IS SM d18:1-18:1(d9)	164325.0	batch_1	sample	28.4
30	29.4	2026-05-21 01:48:50	1779320930	SM 28:2;O2	SM	100.0	IS SM d18:1-18:1(d9)	152370.0	batch_1	sample	29.4
31	30.4	2026-05-21 01:49:50	1779320990	SM 28:2;O2	SM	206.0	IS SM d18:1-18:1(d9)	150825.0	batch_1	sample	30.4
32	31.4	2026-05-21 01:50:50	1779321050	SM 28:2;O2	SM	228.0	IS SM d18:1-18:1(d9)	168589.0	batch_1	sample	31.4
33	32.4	2026-05-21 01:51:50	1779321110	SM 28:2;O2	SM	333.0	IS SM d18:1-18:1(d9)	162931.0	batch_1	sample	32.4
34	33.4	2026-05-21 01:52:50	1779321170	SM 28:2;O2	SM	387.0	IS SM d18:1-18:1(d9)	151002.0	batch_1	sample	33.4
35	34.4	2026-05-21 01:53:50	1779321230	SM 28:2;O2	SM	439.0	IS SM d18:1-18:1(d9)	146144.0	batch_1	sample	34.4
36	35.4	2026-05-21 01:54:50	1779321290	SM 28:2;O2	SM	100.0	IS SM d18:1-18:1(d9)	164010.0	batch_1	sample	35.4
37	36.4	2026-05-21 01:55:50	1779321350	SM 28:2;O2	SM	204.0	IS SM d18:1-18:1(d9)	159635.0	batch_1	sample	36.4
38	37.4	2026-05-21 01:56:50	1779321410	SM 28:2;O2	SM	387.0	IS SM d18:1-18:1(d9)	153791.0	batch_1	sample	37.4
39	38.4	2026-05-21 01:57:50	1779321470	SM 28:2;O2	SM	306.0	IS SM d18:1-18:1(d9)	159476.0	batch_1	sample	38.4
40	39.4	2026-05-21 01:58:50	1779321530	SM 28:2;O2	SM	385.0	IS SM d18:1-18:1(d9)	137468.0	batch_1	sample	39.4
41	40.4	2026-05-21 01:59:50	1779321590	SM 28:2;O2	SM	256.0	IS SM d18:1-18:1(d9)	144673.0	batch_1	sample	40.4
42	41.4	2026-05-21 02:00:50	1779321650	SM 28:2;O2	SM	280.0	IS SM d18:1-18:1(d9)	177533.0	batch_1	sample	41.4
43	42.4	2026-05-21 02:01:50	1779321710	SM 28:2;O2	SM	440.0	IS SM d18:1-18:1(d9)	150313.0	batch_1	sample	42.4
44	43.4	2026-05-21 02:02:50	1779321770	SM 28:2;O2	SM	150.0	IS SM d18:1-18:1(d9)	140690.0	batch_1	sample	43.4
45	44.4	2026-05-21 02:03:50	1779321830	SM 28:2;O2	SM	152.0	IS SM d18:1-18:1(d9)	152163.0	batch_1	sample	44.4
46	45.4	2026-05-21 02:04:50	1779321890	SM 28:2;O2	SM	434.0	IS SM d18:1-18:1(d9)	149316.0	batch_1	sample	45.4
47	46.4	2026-05-21 02:05:50	1779321950	SM 28:2;O2	SM	305.0	IS SM d18:1-18:1(d9)	156800.0	batch_1	sample	46.4
48	47.4	2026-05-21 02:06:50	1779322010	SM 28:2;O2	SM	285.0	IS SM d18:1-18:1(d9)	145402.0	batch_1	sample	47.4
49	48.4	2026-05-21 02:07:50	1779322070	SM 28:2;O2	SM	150.0	IS SM d18:1-18:1(d9)	161283.0	batch_1	sample	48.4
50	49.4	2026-05-21 02:08:50	1779322130	SM 28:2;O2	SM	438.0	IS SM d18:1-18:1(d9)	148986.0	batch_1	sample	49.4
51	50.4	2026-05-21 02:09:50	1779322190	SM 28:2;O2	SM	357.0	IS SM d18:1-18:1(d9)	161235.0	batch_1	sample	50.4
52	51.4	2026-05-21 02:10:50	1779322250	SM 28:2;O2	SM	177.0	IS SM d18:1-18:1(d9)	159673.0	batch_1	sample	51.4
53	52.4	2026-05-21 02:11:50	1779322310	SM 28:2;O2	SM	360.0	IS SM d18:1-18:1(d9)	153082.0	batch_1	sample	52.4
54	53.4	2026-05-21 02:12:50	1779322370	SM 28:2;O2	SM	281.0	IS SM d18:1-18:1(d9)	151169.0	batch_1	sample	53.4
55	54.4	2026-05-21 02:13:50	1779322430	SM 28:2;O2	SM	357.0	IS SM d18:1-18:1(d9)	160869.0	batch_1	sample	54.4
56	55.4	2026-05-21 02:14:50	1779322490	SM 28:2;O2	SM	333.0	IS SM d18:1-18:1(d9)	150077.0	batch_1	sample	55.4
57	56.4	2026-05-21 02:15:50	1779322550	SM 28:2;O2	SM	384.0	IS SM d18:1-18:1(d9)	135359.0	batch_1	sample	56.4
