"Target","Comparison","P_Value","q_value"
"A_LPS22.6","Placebo-Chow control",0.561888318080269,0.883592026532772
"A_LPS22.6","FMT_NGBB-FMT",0.340239739620545,0.722426844399786
"A_LPS22.6","NGBB-FMT",1,1
"A_LPS22.6","Placebo-FMT",0.929801407742584,1
"A_LPS22.6","NGBB-FMT_NGBB",0.260447991905792,0.65884185872104
"A_LPS22.6","Placebo-FMT_NGBB",0.413411060604492,0.775275042143554
"A_LPS22.6","Placebo-NGBB",0.846998718515746,0.998624456985329
"A_FA18.3_w3","FMT-Chow control",6.28456510809452e-05,0.00259762024467907
"A_FA18.3_w3","FMT_NGBB-Chow control",1.47920460210136e-06,0.000305702284434281
"A_FA18.3_w3","NGBB-Chow control",2.8351421540276e-06,0.000305702284434281
"A_FA18.3_w3","Placebo-Chow control",2.8351421540276e-06,0.000305702284434281
"A_FA18.3_w3","FMT_NGBB-FMT",0.0831150273874732,0.403920033466509
"A_FA18.3_w3","NGBB-FMT",0.0555555555555556,0.310938468833206
"A_FA18.3_w3","Placebo-FMT",0.210910005027652,0.630422778294425
"A_FA18.3_w3","NGBB-FMT_NGBB",0.785948739643719,0.977445171551101
"A_FA18.3_w3","Placebo-FMT_NGBB",0.379339061799689,0.737966261071055
"A_FA18.3_w3","Placebo-NGBB",0.270316628675762,0.659827991255796
"A_LPA14.0","FMT-Chow control",0.0153971845148316,0.156495973757305
"A_LPA14.0","FMT_NGBB-Chow control",0.0317437307610951,0.249128013568088
"A_LPA14.0","NGBB-Chow control",0.0103822905680491,0.114946788431972
"A_LPA14.0","Placebo-Chow control",0.0758910851790109,0.385676006647432
"A_LPA14.0","FMT_NGBB-FMT",1,1
"A_LPA14.0","NGBB-FMT",0.478946706887883,0.819651789448473
"A_LPA14.0","Placebo-FMT",0.328305681246858,0.709043243152349
"A_LPA14.0","NGBB-FMT_NGBB",0.880111946204287,1
"A_LPA14.0","Placebo-FMT_NGBB",0.607524122129049,0.890460888226975
"A_LPA14.0","Placebo-NGBB",0.47785470463489,0.819651789448473
"A_LPA18.2","FMT-Chow control",0.596153846153846,0.890460888226975
"A_LPA18.2","FMT_NGBB-Chow control",0.117928107697929,0.471712430791715
"A_LPA18.2","NGBB-Chow control",0.331649258893841,0.709043243152349
"A_LPA18.2","Placebo-Chow control",0.561888318080269,0.883592026532772
"A_LPA18.2","FMT_NGBB-FMT",0.591807573231722,0.890460888226975
"A_LPA18.2","NGBB-FMT",0.929801407742584,1
"A_LPA18.2","Placebo-FMT",0.596153846153846,0.890460888226975
"A_LPA18.2","NGBB-FMT_NGBB",0.486502997608126,0.819651789448473
"A_LPA18.2","Placebo-FMT_NGBB",0.287547020216289,0.670222377947742
"A_LPA18.2","Placebo-NGBB",0.652184760543894,0.909977034043587
"A_LPE18.0","FMT-Chow control",0.246292106586224,0.652568829416492
"A_LPE18.0","FMT_NGBB-Chow control",0.260447991905792,0.65884185872104
"A_LPE18.0","NGBB-Chow control",0.652184760543894,0.909977034043587
"A_LPE18.0","Placebo-Chow control",0.216945077626192,0.631483324545724
"A_LPE18.0","FMT_NGBB-FMT",0.0831150273874732,0.403920033466509
"A_LPE18.0","NGBB-FMT",0.724233283056812,0.955371564883455
"A_LPE18.0","Placebo-FMT",0.658999497234791,0.909977034043587
"A_LPE18.0","NGBB-FMT_NGBB",0.0908423922288507,0.414134435160937
"A_LPE18.0","Placebo-FMT_NGBB",0.0438791253167347,0.268166089965398
"A_LPE18.0","Placebo-NGBB",0.47785470463489,0.819651789448473
"A_LPE18.3","FMT-Chow control",0.00414781297134238,0.0598056754007506
"A_LPE18.3","FMT_NGBB-Chow control",0.000288444897409765,0.00812890165427519
"A_LPE18.3","NGBB-Chow control",0.0399755043717892,0.263668220324567
"A_LPE18.3","Placebo-Chow control",0.132993683303281,0.498795633395143
"A_LPE18.3","FMT_NGBB-FMT",0.384456616654759,0.737966261071055
"A_LPE18.3","NGBB-FMT",0.285444947209653,0.670222377947742
"A_LPE18.3","Placebo-FMT",0.658999497234791,0.909977034043587
"A_LPE18.3","NGBB-FMT_NGBB",0.103708513857928,0.433575942853479
"A_LPE18.3","Placebo-FMT_NGBB",0.607524122129049,0.890460888226975
"A_LPE18.3","Placebo-NGBB",1,1
"A_LPA16.1","FMT-Chow control",0.0692559074912016,0.35486498053343
"A_LPA16.1","FMT_NGBB-Chow control",0.117928107697929,0.471712430791715
"A_LPA16.1","NGBB-Chow control",0.0233077036482609,0.200705225860025
"A_LPA16.1","Placebo-Chow control",0.00523650755848898,0.0690773337502802
"A_LPA16.1","FMT_NGBB-FMT",0.836945304437564,0.998624456985329
"A_LPA16.1","NGBB-FMT",0.860105580693816,0.998624456985329
"A_LPA16.1","Placebo-FMT",0.374937154348919,0.737966261071055
"A_LPA16.1","NGBB-FMT_NGBB",0.975933341123811,1
"A_LPA16.1","Placebo-FMT_NGBB",0.486502997608126,0.819651789448473
"A_LPA16.1","Placebo-NGBB",0.438463239546831,0.785685573754437
"A_Sphingosine1P18.1","FMT-Chow control",0.125942684766214,0.491097261352533
"A_Sphingosine1P18.1","FMT_NGBB-Chow control",0.079230636102355,0.399373938076912
"A_Sphingosine1P18.1","NGBB-Chow control",0.438463239546831,0.785685573754437
"A_Sphingosine1P18.1","Placebo-Chow control",0.0335964345252271,0.249190314169794
"A_Sphingosine1P18.1","FMT_NGBB-FMT",0.535841867111217,0.860949601044084
"A_Sphingosine1P18.1","NGBB-FMT",0.596153846153846,0.890460888226975
"A_Sphingosine1P18.1","Placebo-FMT",0.658999497234791,0.909977034043587
"A_Sphingosine1P18.1","NGBB-FMT_NGBB",0.260447991905792,0.65884185872104
"A_Sphingosine1P18.1","Placebo-FMT_NGBB",0.880111946204287,1
"A_Sphingosine1P18.1","Placebo-NGBB",0.242648476394606,0.652568829416492
"A_LPG22.4","FMT-Chow control",0.0441176470588235,0.268166089965398
"A_LPG22.4","FMT_NGBB-Chow control",0.739898141971099,0.957696968730859
"A_LPG22.4","NGBB-Chow control",0.270316628675762,0.659827991255796
"A_LPG22.4","Placebo-Chow control",0.519032309279987,0.860427892389284
"A_LPG22.4","FMT_NGBB-FMT",0.142216400730333,0.521057230809553
"A_LPG22.4","NGBB-FMT",0.425150829562594,0.775275042143554
"A_LPG22.4","Placebo-FMT",0.328305681246858,0.709043243152349
"A_LPG22.4","NGBB-FMT_NGBB",0.211496674008452,0.630422778294425
"A_LPG22.4","Placebo-FMT_NGBB",0.565783926666953,0.883592026532772
"A_LPG22.4","Placebo-NGBB",0.699353020560451,0.94672242957965
"A_cLPA18.1","FMT-Chow control",0.00590749120160885,0.0732528908999497
"A_cLPA18.1","FMT_NGBB-Chow control",0.0268002289808724,0.218633446949222
"A_cLPA18.1","NGBB-Chow control",0.000394084759409837,0.00955907527865655
"A_cLPA18.1","Placebo-Chow control",0.000765488381587453,0.015820093219474
"A_cLPA18.1","FMT_NGBB-FMT",0.384456616654759,0.737966261071055
"A_cLPA18.1","NGBB-FMT",0.929801407742584,1
"A_cLPA18.1","Placebo-FMT",0.478946706887883,0.819651789448473
"A_cLPA18.1","NGBB-FMT_NGBB",0.235116613094807,0.652568829416492
"A_cLPA18.1","Placebo-FMT_NGBB",0.150667343156238,0.521057230809553
"A_cLPA18.1","Placebo-NGBB",0.606317830776035,0.890460888226975
"A_LPS16.0","FMT-Chow control",0.374937154348919,0.737966261071055
"A_LPS16.0","FMT_NGBB-Chow control",0.235116613094807,0.652568829416492
"A_LPS16.0","NGBB-Chow control",0.151274679912451,0.521057230809553
"A_LPS16.0","Placebo-Chow control",0.151274679912451,0.521057230809553
"A_LPS16.0","FMT_NGBB-FMT",0.100261967135032,0.433575942853479
"A_LPS16.0","NGBB-FMT",0.0853443941679236,0.403920033466509
"A_LPS16.0","Placebo-FMT",0.0345651080945199,0.249190314169794
"A_LPS16.0","NGBB-FMT_NGBB",0.975933341123811,1
"A_LPS16.0","Placebo-FMT_NGBB",0.927908005307386,1
"A_LPS16.0","Placebo-NGBB",0.89766270880822,1
"A_cLPA18.0","FMT-Chow control",0.0267722473604827,0.218633446949222
"A_cLPA18.0","FMT_NGBB-Chow control",0.000400864447169468,0.00955907527865655
"A_cLPA18.0","NGBB-Chow control",0.00523650755848898,0.0690773337502802
"A_cLPA18.0","Placebo-Chow control",0.0335964345252271,0.249190314169794
"A_cLPA18.0","FMT_NGBB-FMT",0.226839723743749,0.651114021857056
"A_cLPA18.0","NGBB-FMT",0.929801407742584,1
"A_cLPA18.0","Placebo-FMT",0.860105580693816,0.998624456985329
"A_cLPA18.0","NGBB-FMT_NGBB",0.235116613094807,0.652568829416492
"A_cLPA18.0","Placebo-FMT_NGBB",0.150667343156238,0.521057230809553
"A_cLPA18.0","Placebo-NGBB",0.846998718515746,0.998624456985329
"A_LPS20.4","FMT-Chow control",0.658999497234791,0.909977034043587
"A_LPS20.4","FMT_NGBB-Chow control",0.880111946204287,1
"A_LPS20.4","NGBB-Chow control",0.561888318080269,0.883592026532772
"A_LPS20.4","Placebo-Chow control",0.948729289286565,1
"A_LPS20.4","FMT_NGBB-FMT",0.340239739620545,0.722426844399786
"A_LPS20.4","NGBB-FMT",0.860105580693816,0.998624456985329
"A_LPS20.4","Placebo-FMT",0.860105580693816,0.998624456985329
"A_LPS20.4","NGBB-FMT_NGBB",0.287547020216289,0.670222377947742
"A_LPS20.4","Placebo-FMT_NGBB",0.650549746390371,0.909977034043587
"A_LPS20.4","Placebo-NGBB",0.438463239546831,0.785685573754437
"A_LPS18.0","FMT-Chow control",0.328305681246858,0.709043243152349
"A_LPS18.0","FMT_NGBB-Chow control",0.785948739643719,0.977445171551101
"A_LPS18.0","NGBB-Chow control",0.132993683303281,0.498795633395143
"A_LPS18.0","Placebo-Chow control",0.299986391317661,0.676332954970726
"A_LPS18.0","FMT_NGBB-FMT",0.650353258712392,0.909977034043587
"A_LPS18.0","NGBB-FMT",0.150892408245349,0.521057230809553
"A_LPS18.0","Placebo-FMT",0.246292106586224,0.652568829416492
"A_LPS18.0","NGBB-FMT_NGBB",0.0688170357035615,0.35486498053343
"A_LPS18.0","Placebo-FMT_NGBB",0.189586695442127,0.605895624608859
"A_LPS18.0","Placebo-NGBB",0.299986391317661,0.676332954970726
"A_Sphingosine1P16.1","FMT-Chow control",0.00188536953242836,0.0354220942456237
"A_Sphingosine1P16.1","FMT_NGBB-Chow control",0.00279865510717577,0.0449588119271377
"A_Sphingosine1P16.1","NGBB-Chow control",0.000127581396931242,0.00439447033874278
"A_Sphingosine1P16.1","Placebo-Chow control",0.000394084759409837,0.00955907527865655
"A_Sphingosine1P16.1","FMT_NGBB-FMT",0.591807573231722,0.890460888226975
"A_Sphingosine1P16.1","NGBB-FMT",0.0692559074912016,0.35486498053343
"A_Sphingosine1P16.1","Placebo-FMT",0.150892408245349,0.521057230809553
"A_Sphingosine1P16.1","NGBB-FMT_NGBB",0.00279865510717577,0.0449588119271377
"A_Sphingosine1P16.1","Placebo-FMT_NGBB",0.0512189385523616,0.308308173810332
"A_Sphingosine1P16.1","Placebo-NGBB",0.193186586375441,0.6079983936689
"A_LPS18.2","FMT-Chow control",0.104198089492207,0.433575942853479
"A_LPS18.2","FMT_NGBB-Chow control",0.103708513857928,0.433575942853479
"A_LPS18.2","NGBB-Chow control",0.116408101702219,0.471712430791715
"A_LPS18.2","Placebo-Chow control",0.242648476394606,0.652568829416492
"A_LPS18.2","FMT_NGBB-FMT",0.650353258712392,0.909977034043587
"A_LPS18.2","NGBB-FMT",0.536010558069382,0.860949601044084
"A_LPS18.2","Placebo-FMT",0.596153846153846,0.890460888226975
"A_LPS18.2","NGBB-FMT_NGBB",0.694702524558494,0.94672242957965
"A_LPS18.2","Placebo-FMT_NGBB",0.927908005307386,1
"A_LPS18.2","Placebo-NGBB",0.747658172580773,0.957743940082809
"A_LPA22.6","FMT-Chow control",1,1
"A_LPA22.6","FMT_NGBB-Chow control",0.211496674008452,0.630422778294425
"A_LPA22.6","NGBB-Chow control",0.0879461096179363,0.406914835545675
"A_LPA22.6","Placebo-Chow control",0.242648476394606,0.652568829416492
"A_LPA22.6","FMT_NGBB-FMT",0.261411447169961,0.65884185872104
"A_LPA22.6","NGBB-FMT",0.179110105580694,0.578376382604324
"A_LPA22.6","Placebo-FMT",0.328305681246858,0.709043243152349
"A_LPA22.6","NGBB-FMT_NGBB",1,1
"A_LPA22.6","Placebo-FMT_NGBB",0.739898141971099,0.957696968730859
"A_LPA22.6","Placebo-NGBB",0.747658172580773,0.957743940082809
"A_LPS18.1","FMT-Chow control",0.724233283056812,0.955371564883455
"A_LPS18.1","FMT_NGBB-Chow control",0.650549746390371,0.909977034043587
"A_LPS18.1","NGBB-Chow control",0.948729289286565,1
"A_LPS18.1","Placebo-Chow control",0.846998718515746,0.998624456985329
"A_LPS18.1","FMT_NGBB-FMT",0.299118837818528,0.676332954970726
"A_LPS18.1","NGBB-FMT",0.929801407742584,1
"A_LPS18.1","Placebo-FMT",0.860105580693816,0.998624456985329
"A_LPS18.1","NGBB-FMT_NGBB",0.379339061799689,0.737966261071055
"A_LPS18.1","Placebo-FMT_NGBB",0.346999211583947,0.724375458525411
"A_LPS18.1","Placebo-NGBB",0.846998718515746,0.998624456985329
"A_cLPA16.1","FMT-Chow control",0.104198089492207,0.433575942853479
"A_cLPA16.1","FMT_NGBB-Chow control",0.927908005307386,1
"A_cLPA16.1","NGBB-Chow control",0.0399755043717892,0.263668220324567
"A_cLPA16.1","Placebo-Chow control",0.101415869991721,0.433575942853479
"A_cLPA16.1","FMT_NGBB-FMT",0.167341430499325,0.561372384830534
"A_cLPA16.1","NGBB-FMT",0.658999497234791,0.909977034043587
"A_cLPA16.1","Placebo-FMT",0.724233283056812,0.955371564883455
"A_cLPA16.1","NGBB-FMT_NGBB",0.169317154779532,0.561372384830534
"A_cLPA16.1","Placebo-FMT_NGBB",0.103708513857928,0.433575942853479
"A_cLPA16.1","Placebo-NGBB",0.519032309279987,0.860427892389284
"A_LPA22.5","FMT-Chow control",1,1
"A_LPA22.5","FMT_NGBB-Chow control",0.316385593138857,0.708155479227767
"A_LPA22.5","NGBB-Chow control",0.846998718515746,0.998624456985329
"A_LPA22.5","Placebo-Chow control",0.47785470463489,0.819651789448473
"A_LPA22.5","FMT_NGBB-FMT",0.535841867111217,0.860949601044084
"A_LPA22.5","NGBB-FMT",0.929801407742584,1
"A_LPA22.5","Placebo-FMT",0.374937154348919,0.737966261071055
"A_LPA22.5","NGBB-FMT_NGBB",0.379339061799689,0.737966261071055
"A_LPA22.5","Placebo-FMT_NGBB",0.832752252458808,0.998624456985329
"A_LPA22.5","Placebo-NGBB",0.331649258893841,0.709043243152349
"A_LPE22.5","FMT-Chow control",0.791415284062343,0.977445171551101
"A_LPE22.5","FMT_NGBB-Chow control",0.525398682620381,0.860949601044084
"A_LPE22.5","NGBB-Chow control",0.365308066546457,0.737966261071055
"A_LPE22.5","Placebo-Chow control",0.400923122285351,0.757842487246701
"A_LPE22.5","FMT_NGBB-FMT",0.710843851710725,0.955371564883455
"A_LPE22.5","NGBB-FMT",0.425150829562594,0.775275042143554
"A_LPE22.5","Placebo-FMT",0.860105580693816,0.998624456985329
"A_LPE22.5","NGBB-FMT_NGBB",0.927908005307386,1
"A_LPE22.5","Placebo-FMT_NGBB",0.785948739643719,0.977445171551101
"A_LPE22.5","Placebo-NGBB",1,1
"A_LPE16.0","FMT-Chow control",0.179110105580694,0.578376382604324
"A_LPE16.0","FMT_NGBB-Chow control",0.00218478519730371,0.0398402006567146
"A_LPE16.0","NGBB-Chow control",0.000765488381587453,0.015820093219474
"A_LPE16.0","Placebo-Chow control",0.00523650755848898,0.0690773337502802
"A_LPE16.0","FMT_NGBB-FMT",0.226839723743749,0.651114021857056
"A_LPE16.0","NGBB-FMT",0.0555555555555556,0.310938468833206
"A_LPE16.0","Placebo-FMT",0.328305681246858,0.709043243152349
"A_LPE16.0","NGBB-FMT_NGBB",0.607524122129049,0.890460888226975
"A_LPE16.0","Placebo-FMT_NGBB",0.607524122129049,0.890460888226975
"A_LPE16.0","Placebo-NGBB",0.365308066546457,0.737966261071055
"A_LPA20.4","FMT-Chow control",0.374937154348919,0.737966261071055
"A_LPA20.4","FMT_NGBB-Chow control",0.0688170357035615,0.35486498053343
"A_LPA20.4","NGBB-Chow control",0.0399755043717892,0.263668220324567
"A_LPA20.4","Placebo-Chow control",0.0651685775524785,0.354425597215234
"A_LPA20.4","FMT_NGBB-FMT",0.535841867111217,0.860949601044084
"A_LPA20.4","NGBB-FMT",0.374937154348919,0.737966261071055
"A_LPA20.4","Placebo-FMT",0.478946706887883,0.819651789448473
"A_LPA20.4","NGBB-FMT_NGBB",0.927908005307386,1
"A_LPA20.4","Placebo-FMT_NGBB",1,1
"A_LPA20.4","Placebo-NGBB",0.948729289286565,1
"A_LPI18.0","FMT-Chow control",0.724233283056812,0.955371564883455
"A_LPI18.0","FMT_NGBB-Chow control",0.880111946204287,1
"A_LPI18.0","NGBB-Chow control",1,1
"A_LPI18.0","Placebo-Chow control",0.948729289286565,1
"A_LPI18.0","FMT_NGBB-FMT",0.9018020163531,1
"A_LPI18.0","NGBB-FMT",0.246292106586224,0.652568829416492
"A_LPI18.0","Placebo-FMT",0.596153846153846,0.890460888226975
"A_LPI18.0","NGBB-FMT_NGBB",1,1
"A_LPI18.0","Placebo-FMT_NGBB",0.927908005307386,1
"A_LPI18.0","Placebo-NGBB",0.948729289286565,1
"A_cLPA14.0","FMT-Chow control",0.00282805429864253,0.0449588119271377
"A_cLPA14.0","FMT_NGBB-Chow control",0.0187947736742999,0.180652680652681
"A_cLPA14.0","NGBB-Chow control",0.000552852720035383,0.0126951365341458
"A_cLPA14.0","Placebo-Chow control",0.000189954524319849,0.00619851605675298
"A_cLPA14.0","FMT_NGBB-FMT",0.967135032150512,1
"A_cLPA14.0","NGBB-FMT",0.791415284062343,0.977445171551101
"A_cLPA14.0","Placebo-FMT",0.791415284062343,0.977445171551101
"A_cLPA14.0","NGBB-FMT_NGBB",0.927908005307386,1
"A_cLPA14.0","Placebo-FMT_NGBB",1,1
"A_cLPA14.0","Placebo-NGBB",0.606317830776035,0.890460888226975
