aliquot	rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is
44	43.4	2026-05-20 13:37:04	1779277024	PA 16:0_18:2	PA	2442.0	IS PA 15:0_18:1(d7)	16787.0	batch_1	sample	43.4
45	44.4	2026-05-20 13:38:04	1779277084	PA 16:0_18:2	PA	1665.0	IS PA 15:0_18:1(d7)	16482.0	batch_1	sample	44.4
46	45.4	2026-05-20 13:39:04	1779277144	PA 16:0_18:2	PA	2459.0	IS PA 15:0_18:1(d7)	14455.0	batch_1	sample	45.4
47	46.4	2026-05-20 13:40:04	1779277204	PA 16:0_18:2	PA	2122.0	IS PA 15:0_18:1(d7)	14075.0	batch_1	sample	46.4
48	47.4	2026-05-20 13:41:04	1779277264	PA 16:0_18:2	PA	3672.0	IS PA 15:0_18:1(d7)	16352.0	batch_1	sample	47.4
49	48.4	2026-05-20 13:42:04	1779277324	PA 16:0_18:2	PA	3203.0	IS PA 15:0_18:1(d7)	14156.0	batch_1	sample	48.4
50	49.4	2026-05-20 13:43:04	1779277384	PA 16:0_18:2	PA	1501.0	IS PA 15:0_18:1(d7)	16415.0	batch_1	sample	49.4
51	50.4	2026-05-20 13:44:04	1779277444	PA 16:0_18:2	PA	4418.0	IS PA 15:0_18:1(d7)	14554.0	batch_1	sample	50.4
52	51.4	2026-05-20 13:45:04	1779277504	PA 16:0_18:2	PA	2476.0	IS PA 15:0_18:1(d7)	16249.0	batch_1	sample	51.4
53	52.4	2026-05-20 13:46:04	1779277564	PA 16:0_18:2	PA	2158.0	IS PA 15:0_18:1(d7)	12962.0	batch_1	sample	52.4
54	53.4	2026-05-20 13:47:04	1779277624	PA 16:0_18:2	PA	2029.0	IS PA 15:0_18:1(d7)	17215.0	batch_1	sample	53.4
55	54.4	2026-05-20 13:48:04	1779277684	PA 16:0_18:2	PA	2174.0	IS PA 15:0_18:1(d7)	16703.0	batch_1	sample	54.4
56	55.4	2026-05-20 13:49:04	1779277744	PA 16:0_18:2	PA	2646.0	IS PA 15:0_18:1(d7)	16147.0	batch_1	sample	55.4
57	56.4	2026-05-20 13:50:04	1779277804	PA 16:0_18:2	PA	1987.0	IS PA 15:0_18:1(d7)	12253.0	batch_1	sample	56.4
58	57.4	2026-05-20 13:51:04	1779277864	PA 16:0_18:2	PA	2490.0	IS PA 15:0_18:1(d7)	15575.0	batch_1	sample	57.4
59	58.4	2026-05-20 13:52:04	1779277924	PA 16:0_18:2	PA	1912.0	IS PA 15:0_18:1(d7)	13463.0	batch_1	sample	58.4
60	59.4	2026-05-20 13:53:04	1779277984	PA 16:0_18:2	PA	7195.0	IS PA 15:0_18:1(d7)	16062.0	batch_1	sample	59.4
61	60.4	2026-05-20 13:54:04	1779278044	PA 16:0_18:2	PA	2939.0	IS PA 15:0_18:1(d7)	16644.0	batch_1	sample	60.4
62	61.4	2026-05-20 13:55:04	1779278104	PA 16:0_18:2	PA	1998.0	IS PA 15:0_18:1(d7)	13763.0	batch_1	sample	61.4
63	62.4	2026-05-20 13:56:04	1779278164	PA 16:0_18:2	PA	3585.0	IS PA 15:0_18:1(d7)	12239.0	batch_1	sample	62.4
64	63.4	2026-05-20 13:57:04	1779278224	PA 16:0_18:2	PA	1378.0	IS PA 15:0_18:1(d7)	14594.0	batch_1	sample	63.4
65	64.4	2026-05-20 13:58:04	1779278284	PA 16:0_18:2	PA	2277.0	IS PA 15:0_18:1(d7)	16658.0	batch_1	sample	64.4
66	65.4	2026-05-20 13:59:04	1779278344	PA 16:0_18:2	PA	2027.0	IS PA 15:0_18:1(d7)	15341.0	batch_1	sample	65.4
67	66.4	2026-05-20 14:00:04	1779278404	PA 16:0_18:2	PA	257.0	IS PA 15:0_18:1(d7)	1314.0	batch_1	sample	66.4
68	67.4	2026-05-20 14:01:04	1779278464	PA 16:0_18:2	PA		IS PA 15:0_18:1(d7)		batch_1	sample	67.4
1	0.4	2026-05-20 12:54:04	1779274444	PA 16:1_18:1	PA	1067.0	IS PA 15:0_18:1(d7)	11240.0	batch_1	sample	0.4
2	1.4	2026-05-20 12:55:04	1779274504	PA 16:1_18:1	PA	1605.0	IS PA 15:0_18:1(d7)	11637.0	batch_1	sample	1.4
3	2.4	2026-05-20 12:56:04	1779274564	PA 16:1_18:1	PA	1114.0	IS PA 15:0_18:1(d7)	12529.0	batch_1	sample	2.4
4	3.4	2026-05-20 12:57:04	1779274624	PA 16:1_18:1	PA	543.0	IS PA 15:0_18:1(d7)	50.0	batch_1	sample	3.4
5	4.4	2026-05-20 12:58:04	1779274684	PA 16:1_18:1	PA	1406.0	IS PA 15:0_18:1(d7)	16617.0	batch_1	sample	4.4
6	5.4	2026-05-20 12:59:04	1779274744	PA 16:1_18:1	PA	2735.0	IS PA 15:0_18:1(d7)	13594.0	batch_1	sample	5.4
7	6.4	2026-05-20 13:00:04	1779274804	PA 16:1_18:1	PA	2389.0	IS PA 15:0_18:1(d7)	14930.0	batch_1	sample	6.4
8	7.4	2026-05-20 13:01:04	1779274864	PA 16:1_18:1	PA	2470.0	IS PA 15:0_18:1(d7)	15399.0	batch_1	sample	7.4
9	8.4	2026-05-20 13:02:04	1779274924	PA 16:1_18:1	PA	3054.0	IS PA 15:0_18:1(d7)	12711.0	batch_1	sample	8.4
10	9.4	2026-05-20 13:03:04	1779274984	PA 16:1_18:1	PA	2239.0	IS PA 15:0_18:1(d7)	17004.0	batch_1	sample	9.4
11	10.4	2026-05-20 13:04:04	1779275044	PA 16:1_18:1	PA	3336.0	IS PA 15:0_18:1(d7)	12734.0	batch_1	sample	10.4
12	11.4	2026-05-20 13:05:04	1779275104	PA 16:1_18:1	PA	2504.0	IS PA 15:0_18:1(d7)	14582.0	batch_1	sample	11.4
13	12.4	2026-05-20 13:06:04	1779275164	PA 16:1_18:1	PA	2289.0	IS PA 15:0_18:1(d7)	14260.0	batch_1	sample	12.4
14	13.4	2026-05-20 13:07:04	1779275224	PA 16:1_18:1	PA	4621.0	IS PA 15:0_18:1(d7)	14560.0	batch_1	sample	13.4
15	14.4	2026-05-20 13:08:04	1779275284	PA 16:1_18:1	PA	2005.0	IS PA 15:0_18:1(d7)	17500.0	batch_1	sample	14.4
16	15.4	2026-05-20 13:09:04	1779275344	PA 16:1_18:1	PA	2947.0	IS PA 15:0_18:1(d7)	15150.0	batch_1	sample	15.4
17	16.4	2026-05-20 13:10:04	1779275404	PA 16:1_18:1	PA	2033.0	IS PA 15:0_18:1(d7)	14399.0	batch_1	sample	16.4
18	17.4	2026-05-20 13:11:04	1779275464	PA 16:1_18:1	PA	1431.0	IS PA 15:0_18:1(d7)	13668.0	batch_1	sample	17.4
19	18.4	2026-05-20 13:12:04	1779275524	PA 16:1_18:1	PA	2265.0	IS PA 15:0_18:1(d7)	15232.0	batch_1	sample	18.4
20	19.4	2026-05-20 13:13:04	1779275584	PA 16:1_18:1	PA	2749.0	IS PA 15:0_18:1(d7)	14400.0	batch_1	sample	19.4
21	20.4	2026-05-20 13:14:04	1779275644	PA 16:1_18:1	PA	1300.0	IS PA 15:0_18:1(d7)	15751.0	batch_1	sample	20.4
22	21.4	2026-05-20 13:15:04	1779275704	PA 16:1_18:1	PA	2644.0	IS PA 15:0_18:1(d7)	15090.0	batch_1	sample	21.4
23	22.4	2026-05-20 13:16:04	1779275764	PA 16:1_18:1	PA	2789.0	IS PA 15:0_18:1(d7)	15297.0	batch_1	sample	22.4
24	23.4	2026-05-20 13:17:04	1779275824	PA 16:1_18:1	PA	1920.0	IS PA 15:0_18:1(d7)	17325.0	batch_1	sample	23.4
25	24.4	2026-05-20 13:18:04	1779275884	PA 16:1_18:1	PA	1551.0	IS PA 15:0_18:1(d7)	15759.0	batch_1	sample	24.4
26	25.4	2026-05-20 13:19:04	1779275944	PA 16:1_18:1	PA	2618.0	IS PA 15:0_18:1(d7)	14381.0	batch_1	sample	25.4
27	26.4	2026-05-20 13:20:04	1779276004	PA 16:1_18:1	PA	4809.0	IS PA 15:0_18:1(d7)	16279.0	batch_1	sample	26.4
28	27.4	2026-05-20 13:21:04	1779276064	PA 16:1_18:1	PA	2838.0	IS PA 15:0_18:1(d7)	13632.0	batch_1	sample	27.4
29	28.4	2026-05-20 13:22:04	1779276124	PA 16:1_18:1	PA	3264.0	IS PA 15:0_18:1(d7)	14408.0	batch_1	sample	28.4
30	29.4	2026-05-20 13:23:04	1779276184	PA 16:1_18:1	PA	2304.0	IS PA 15:0_18:1(d7)	14166.0	batch_1	sample	29.4
31	30.4	2026-05-20 13:24:04	1779276244	PA 16:1_18:1	PA	1878.0	IS PA 15:0_18:1(d7)	17677.0	batch_1	sample	30.4
32	31.4	2026-05-20 13:25:04	1779276304	PA 16:1_18:1	PA	2032.0	IS PA 15:0_18:1(d7)	14642.0	batch_1	sample	31.4
33	32.4	2026-05-20 13:26:04	1779276364	PA 16:1_18:1	PA	3074.0	IS PA 15:0_18:1(d7)	14508.0	batch_1	sample	32.4
34	33.4	2026-05-20 13:27:04	1779276424	PA 16:1_18:1	PA	3037.0	IS PA 15:0_18:1(d7)	15220.0	batch_1	sample	33.4
35	34.4	2026-05-20 13:28:04	1779276484	PA 16:1_18:1	PA	2109.0	IS PA 15:0_18:1(d7)	16250.0	batch_1	sample	34.4
36	35.4	2026-05-20 13:29:04	1779276544	PA 16:1_18:1	PA	2894.0	IS PA 15:0_18:1(d7)	14582.0	batch_1	sample	35.4
37	36.4	2026-05-20 13:30:04	1779276604	PA 16:1_18:1	PA	2156.0	IS PA 15:0_18:1(d7)	13889.0	batch_1	sample	36.4
38	37.4	2026-05-20 13:31:04	1779276664	PA 16:1_18:1	PA	3267.0	IS PA 15:0_18:1(d7)	14316.0	batch_1	sample	37.4
39	38.4	2026-05-20 13:32:04	1779276724	PA 16:1_18:1	PA	1690.0	IS PA 15:0_18:1(d7)	16903.0	batch_1	sample	38.4
40	39.4	2026-05-20 13:33:04	1779276784	PA 16:1_18:1	PA	2808.0	IS PA 15:0_18:1(d7)	15834.0	batch_1	sample	39.4
41	40.4	2026-05-20 13:34:04	1779276844	PA 16:1_18:1	PA	2850.0	IS PA 15:0_18:1(d7)	14159.0	batch_1	sample	40.4
42	41.4	2026-05-20 13:35:04	1779276904	PA 16:1_18:1	PA	2545.0	IS PA 15:0_18:1(d7)	14408.0	batch_1	sample	41.4
43	42.4	2026-05-20 13:36:04	1779276964	PA 16:1_18:1	PA	3596.0	IS PA 15:0_18:1(d7)	14732.0	batch_1	sample	42.4
44	43.4	2026-05-20 13:37:04	1779277024	PA 16:1_18:1	PA	1929.0	IS PA 15:0_18:1(d7)	16787.0	batch_1	sample	43.4
45	44.4	2026-05-20 13:38:04	1779277084	PA 16:1_18:1	PA	1720.0	IS PA 15:0_18:1(d7)	16482.0	batch_1	sample	44.4
46	45.4	2026-05-20 13:39:04	1779277144	PA 16:1_18:1	PA	2586.0	IS PA 15:0_18:1(d7)	14455.0	batch_1	sample	45.4
47	46.4	2026-05-20 13:40:04	1779277204	PA 16:1_18:1	PA	2409.0	IS PA 15:0_18:1(d7)	14075.0	batch_1	sample	46.4
48	47.4	2026-05-20 13:41:04	1779277264	PA 16:1_18:1	PA	3848.0	IS PA 15:0_18:1(d7)	16352.0	batch_1	sample	47.4
49	48.4	2026-05-20 13:42:04	1779277324	PA 16:1_18:1	PA	3875.0	IS PA 15:0_18:1(d7)	14156.0	batch_1	sample	48.4
50	49.4	2026-05-20 13:43:04	1779277384	PA 16:1_18:1	PA	1902.0	IS PA 15:0_18:1(d7)	16415.0	batch_1	sample	49.4
51	50.4	2026-05-20 13:44:04	1779277444	PA 16:1_18:1	PA	2511.0	IS PA 15:0_18:1(d7)	14554.0	batch_1	sample	50.4
52	51.4	2026-05-20 13:45:04	1779277504	PA 16:1_18:1	PA	2293.0	IS PA 15:0_18:1(d7)	16249.0	batch_1	sample	51.4
53	52.4	2026-05-20 13:46:04	1779277564	PA 16:1_18:1	PA	1825.0	IS PA 15:0_18:1(d7)	12962.0	batch_1	sample	52.4
54	53.4	2026-05-20 13:47:04	1779277624	PA 16:1_18:1	PA	2256.0	IS PA 15:0_18:1(d7)	17215.0	batch_1	sample	53.4
55	54.4	2026-05-20 13:48:04	1779277684	PA 16:1_18:1	PA	1651.0	IS PA 15:0_18:1(d7)	16703.0	batch_1	sample	54.4
56	55.4	2026-05-20 13:49:04	1779277744	PA 16:1_18:1	PA	2597.0	IS PA 15:0_18:1(d7)	16147.0	batch_1	sample	55.4
57	56.4	2026-05-20 13:50:04	1779277804	PA 16:1_18:1	PA	2973.0	IS PA 15:0_18:1(d7)	12253.0	batch_1	sample	56.4
58	57.4	2026-05-20 13:51:04	1779277864	PA 16:1_18:1	PA	3696.0	IS PA 15:0_18:1(d7)	15575.0	batch_1	sample	57.4
59	58.4	2026-05-20 13:52:04	1779277924	PA 16:1_18:1	PA	2108.0	IS PA 15:0_18:1(d7)	13463.0	batch_1	sample	58.4
60	59.4	2026-05-20 13:53:04	1779277984	PA 16:1_18:1	PA	4014.0	IS PA 15:0_18:1(d7)	16062.0	batch_1	sample	59.4
61	60.4	2026-05-20 13:54:04	1779278044	PA 16:1_18:1	PA	2600.0	IS PA 15:0_18:1(d7)	16644.0	batch_1	sample	60.4
62	61.4	2026-05-20 13:55:04	1779278104	PA 16:1_18:1	PA	2528.0	IS PA 15:0_18:1(d7)	13763.0	batch_1	sample	61.4
63	62.4	2026-05-20 13:56:04	1779278164	PA 16:1_18:1	PA	3975.0	IS PA 15:0_18:1(d7)	12239.0	batch_1	sample	62.4
64	63.4	2026-05-20 13:57:04	1779278224	PA 16:1_18:1	PA	2400.0	IS PA 15:0_18:1(d7)	14594.0	batch_1	sample	63.4
65	64.4	2026-05-20 13:58:04	1779278284	PA 16:1_18:1	PA	1717.0	IS PA 15:0_18:1(d7)	16658.0	batch_1	sample	64.4
66	65.4	2026-05-20 13:59:04	1779278344	PA 16:1_18:1	PA	2672.0	IS PA 15:0_18:1(d7)	15341.0	batch_1	sample	65.4
67	66.4	2026-05-20 14:00:04	1779278404	PA 16:1_18:1	PA	513.0	IS PA 15:0_18:1(d7)	1314.0	batch_1	sample	66.4
68	67.4	2026-05-20 14:01:04	1779278464	PA 16:1_18:1	PA	25.0	IS PA 15:0_18:1(d7)		batch_1	sample	67.4
1	0.4	2026-05-20 12:54:04	1779274444	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	11240.0	batch_1	sample	0.4
2	1.4	2026-05-20 12:55:04	1779274504	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	11637.0	batch_1	sample	1.4
3	2.4	2026-05-20 12:56:04	1779274564	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	12529.0	batch_1	sample	2.4
4	3.4	2026-05-20 12:57:04	1779274624	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	50.0	batch_1	sample	3.4
5	4.4	2026-05-20 12:58:04	1779274684	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	16617.0	batch_1	sample	4.4
6	5.4	2026-05-20 12:59:04	1779274744	PA 17:0_17:2	PA	50.0	IS PA 15:0_18:1(d7)	13594.0	batch_1	sample	5.4
7	6.4	2026-05-20 13:00:04	1779274804	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14930.0	batch_1	sample	6.4
8	7.4	2026-05-20 13:01:04	1779274864	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	15399.0	batch_1	sample	7.4
9	8.4	2026-05-20 13:02:04	1779274924	PA 17:0_17:2	PA	76.0	IS PA 15:0_18:1(d7)	12711.0	batch_1	sample	8.4
10	9.4	2026-05-20 13:03:04	1779274984	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	17004.0	batch_1	sample	9.4
11	10.4	2026-05-20 13:04:04	1779275044	PA 17:0_17:2	PA	26.0	IS PA 15:0_18:1(d7)	12734.0	batch_1	sample	10.4
12	11.4	2026-05-20 13:05:04	1779275104	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14582.0	batch_1	sample	11.4
13	12.4	2026-05-20 13:06:04	1779275164	PA 17:0_17:2	PA	75.0	IS PA 15:0_18:1(d7)	14260.0	batch_1	sample	12.4
14	13.4	2026-05-20 13:07:04	1779275224	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	14560.0	batch_1	sample	13.4
15	14.4	2026-05-20 13:08:04	1779275284	PA 17:0_17:2	PA	50.0	IS PA 15:0_18:1(d7)	17500.0	batch_1	sample	14.4
16	15.4	2026-05-20 13:09:04	1779275344	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	15150.0	batch_1	sample	15.4
17	16.4	2026-05-20 13:10:04	1779275404	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14399.0	batch_1	sample	16.4
18	17.4	2026-05-20 13:11:04	1779275464	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	13668.0	batch_1	sample	17.4
19	18.4	2026-05-20 13:12:04	1779275524	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	15232.0	batch_1	sample	18.4
20	19.4	2026-05-20 13:13:04	1779275584	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	14400.0	batch_1	sample	19.4
21	20.4	2026-05-20 13:14:04	1779275644	PA 17:0_17:2	PA	50.0	IS PA 15:0_18:1(d7)	15751.0	batch_1	sample	20.4
22	21.4	2026-05-20 13:15:04	1779275704	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	15090.0	batch_1	sample	21.4
23	22.4	2026-05-20 13:16:04	1779275764	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	15297.0	batch_1	sample	22.4
24	23.4	2026-05-20 13:17:04	1779275824	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	17325.0	batch_1	sample	23.4
25	24.4	2026-05-20 13:18:04	1779275884	PA 17:0_17:2	PA	50.0	IS PA 15:0_18:1(d7)	15759.0	batch_1	sample	24.4
26	25.4	2026-05-20 13:19:04	1779275944	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14381.0	batch_1	sample	25.4
27	26.4	2026-05-20 13:20:04	1779276004	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	16279.0	batch_1	sample	26.4
28	27.4	2026-05-20 13:21:04	1779276064	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	13632.0	batch_1	sample	27.4
29	28.4	2026-05-20 13:22:04	1779276124	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14408.0	batch_1	sample	28.4
30	29.4	2026-05-20 13:23:04	1779276184	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14166.0	batch_1	sample	29.4
31	30.4	2026-05-20 13:24:04	1779276244	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	17677.0	batch_1	sample	30.4
32	31.4	2026-05-20 13:25:04	1779276304	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14642.0	batch_1	sample	31.4
33	32.4	2026-05-20 13:26:04	1779276364	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	14508.0	batch_1	sample	32.4
34	33.4	2026-05-20 13:27:04	1779276424	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	15220.0	batch_1	sample	33.4
35	34.4	2026-05-20 13:28:04	1779276484	PA 17:0_17:2	PA	52.0	IS PA 15:0_18:1(d7)	16250.0	batch_1	sample	34.4
36	35.4	2026-05-20 13:29:04	1779276544	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14582.0	batch_1	sample	35.4
37	36.4	2026-05-20 13:30:04	1779276604	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	13889.0	batch_1	sample	36.4
38	37.4	2026-05-20 13:31:04	1779276664	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	14316.0	batch_1	sample	37.4
39	38.4	2026-05-20 13:32:04	1779276724	PA 17:0_17:2	PA	50.0	IS PA 15:0_18:1(d7)	16903.0	batch_1	sample	38.4
40	39.4	2026-05-20 13:33:04	1779276784	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	15834.0	batch_1	sample	39.4
41	40.4	2026-05-20 13:34:04	1779276844	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14159.0	batch_1	sample	40.4
42	41.4	2026-05-20 13:35:04	1779276904	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14408.0	batch_1	sample	41.4
43	42.4	2026-05-20 13:36:04	1779276964	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14732.0	batch_1	sample	42.4
44	43.4	2026-05-20 13:37:04	1779277024	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	16787.0	batch_1	sample	43.4
45	44.4	2026-05-20 13:38:04	1779277084	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	16482.0	batch_1	sample	44.4
46	45.4	2026-05-20 13:39:04	1779277144	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14455.0	batch_1	sample	45.4
47	46.4	2026-05-20 13:40:04	1779277204	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14075.0	batch_1	sample	46.4
48	47.4	2026-05-20 13:41:04	1779277264	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	16352.0	batch_1	sample	47.4
49	48.4	2026-05-20 13:42:04	1779277324	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14156.0	batch_1	sample	48.4
50	49.4	2026-05-20 13:43:04	1779277384	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	16415.0	batch_1	sample	49.4
51	50.4	2026-05-20 13:44:04	1779277444	PA 17:0_17:2	PA	75.0	IS PA 15:0_18:1(d7)	14554.0	batch_1	sample	50.4
52	51.4	2026-05-20 13:45:04	1779277504	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	16249.0	batch_1	sample	51.4
53	52.4	2026-05-20 13:46:04	1779277564	PA 17:0_17:2	PA	50.0	IS PA 15:0_18:1(d7)	12962.0	batch_1	sample	52.4
54	53.4	2026-05-20 13:47:04	1779277624	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	17215.0	batch_1	sample	53.4
55	54.4	2026-05-20 13:48:04	1779277684	PA 17:0_17:2	PA	77.0	IS PA 15:0_18:1(d7)	16703.0	batch_1	sample	54.4
56	55.4	2026-05-20 13:49:04	1779277744	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	16147.0	batch_1	sample	55.4
57	56.4	2026-05-20 13:50:04	1779277804	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	12253.0	batch_1	sample	56.4
58	57.4	2026-05-20 13:51:04	1779277864	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	15575.0	batch_1	sample	57.4
59	58.4	2026-05-20 13:52:04	1779277924	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	13463.0	batch_1	sample	58.4
60	59.4	2026-05-20 13:53:04	1779277984	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	16062.0	batch_1	sample	59.4
61	60.4	2026-05-20 13:54:04	1779278044	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	16644.0	batch_1	sample	60.4
62	61.4	2026-05-20 13:55:04	1779278104	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	13763.0	batch_1	sample	61.4
63	62.4	2026-05-20 13:56:04	1779278164	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	12239.0	batch_1	sample	62.4
64	63.4	2026-05-20 13:57:04	1779278224	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	14594.0	batch_1	sample	63.4
65	64.4	2026-05-20 13:58:04	1779278284	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	16658.0	batch_1	sample	64.4
66	65.4	2026-05-20 13:59:04	1779278344	PA 17:0_17:2	PA	25.0	IS PA 15:0_18:1(d7)	15341.0	batch_1	sample	65.4
67	66.4	2026-05-20 14:00:04	1779278404	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)	1314.0	batch_1	sample	66.4
68	67.4	2026-05-20 14:01:04	1779278464	PA 17:0_17:2	PA		IS PA 15:0_18:1(d7)		batch_1	sample	67.4
1	0.4	2026-05-20 12:54:04	1779274444	PA 17:1_17:1	PA	437.0	IS PA 15:0_18:1(d7)	11240.0	batch_1	sample	0.4
2	1.4	2026-05-20 12:55:04	1779274504	PA 17:1_17:1	PA	283.0	IS PA 15:0_18:1(d7)	11637.0	batch_1	sample	1.4
3	2.4	2026-05-20 12:56:04	1779274564	PA 17:1_17:1	PA	414.0	IS PA 15:0_18:1(d7)	12529.0	batch_1	sample	2.4
4	3.4	2026-05-20 12:57:04	1779274624	PA 17:1_17:1	PA	437.0	IS PA 15:0_18:1(d7)	50.0	batch_1	sample	3.4
5	4.4	2026-05-20 12:58:04	1779274684	PA 17:1_17:1	PA	519.0	IS PA 15:0_18:1(d7)	16617.0	batch_1	sample	4.4
6	5.4	2026-05-20 12:59:04	1779274744	PA 17:1_17:1	PA	364.0	IS PA 15:0_18:1(d7)	13594.0	batch_1	sample	5.4
7	6.4	2026-05-20 13:00:04	1779274804	PA 17:1_17:1	PA	412.0	IS PA 15:0_18:1(d7)	14930.0	batch_1	sample	6.4
8	7.4	2026-05-20 13:01:04	1779274864	PA 17:1_17:1	PA	623.0	IS PA 15:0_18:1(d7)	15399.0	batch_1	sample	7.4
9	8.4	2026-05-20 13:02:04	1779274924	PA 17:1_17:1	PA	309.0	IS PA 15:0_18:1(d7)	12711.0	batch_1	sample	8.4
10	9.4	2026-05-20 13:03:04	1779274984	PA 17:1_17:1	PA	179.0	IS PA 15:0_18:1(d7)	17004.0	batch_1	sample	9.4
11	10.4	2026-05-20 13:04:04	1779275044	PA 17:1_17:1	PA	568.0	IS PA 15:0_18:1(d7)	12734.0	batch_1	sample	10.4
12	11.4	2026-05-20 13:05:04	1779275104	PA 17:1_17:1	PA	232.0	IS PA 15:0_18:1(d7)	14582.0	batch_1	sample	11.4
13	12.4	2026-05-20 13:06:04	1779275164	PA 17:1_17:1	PA	361.0	IS PA 15:0_18:1(d7)	14260.0	batch_1	sample	12.4
14	13.4	2026-05-20 13:07:04	1779275224	PA 17:1_17:1	PA	623.0	IS PA 15:0_18:1(d7)	14560.0	batch_1	sample	13.4
15	14.4	2026-05-20 13:08:04	1779275284	PA 17:1_17:1	PA	311.0	IS PA 15:0_18:1(d7)	17500.0	batch_1	sample	14.4
16	15.4	2026-05-20 13:09:04	1779275344	PA 17:1_17:1	PA	360.0	IS PA 15:0_18:1(d7)	15150.0	batch_1	sample	15.4
17	16.4	2026-05-20 13:10:04	1779275404	PA 17:1_17:1	PA	642.0	IS PA 15:0_18:1(d7)	14399.0	batch_1	sample	16.4
18	17.4	2026-05-20 13:11:04	1779275464	PA 17:1_17:1	PA	308.0	IS PA 15:0_18:1(d7)	13668.0	batch_1	sample	17.4
19	18.4	2026-05-20 13:12:04	1779275524	PA 17:1_17:1	PA	330.0	IS PA 15:0_18:1(d7)	15232.0	batch_1	sample	18.4
20	19.4	2026-05-20 13:13:04	1779275584	PA 17:1_17:1	PA	413.0	IS PA 15:0_18:1(d7)	14400.0	batch_1	sample	19.4
21	20.4	2026-05-20 13:14:04	1779275644	PA 17:1_17:1	PA	542.0	IS PA 15:0_18:1(d7)	15751.0	batch_1	sample	20.4
22	21.4	2026-05-20 13:15:04	1779275704	PA 17:1_17:1	PA	440.0	IS PA 15:0_18:1(d7)	15090.0	batch_1	sample	21.4
23	22.4	2026-05-20 13:16:04	1779275764	PA 17:1_17:1	PA	412.0	IS PA 15:0_18:1(d7)	15297.0	batch_1	sample	22.4
