aliquot	rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is
1	0.4	2026-05-20 15:21:49	1779283309	LPE 16:1	LPE	334.0	IS LPE 18:1(d7)	25.0	batch_1	sample	0.4
2	1.4	2026-05-20 15:22:49	1779283369	LPE 16:1	LPE	2571.0	IS LPE 18:1(d7)	94843.0	batch_1	sample	1.4
3	2.4	2026-05-20 15:23:49	1779283429	LPE 16:1	LPE	2854.0	IS LPE 18:1(d7)	98517.0	batch_1	sample	2.4
4	3.4	2026-05-20 15:24:49	1779283489	LPE 16:1	LPE	2685.0	IS LPE 18:1(d7)	84005.0	batch_1	sample	3.4
5	4.4	2026-05-20 15:25:49	1779283549	LPE 16:1	LPE	2027.0	IS LPE 18:1(d7)	95488.0	batch_1	sample	4.4
6	5.4	2026-05-20 15:26:49	1779283609	LPE 16:1	LPE	2968.0	IS LPE 18:1(d7)	104821.0	batch_1	sample	5.4
7	6.4	2026-05-20 15:27:49	1779283669	LPE 16:1	LPE	2948.0	IS LPE 18:1(d7)	100418.0	batch_1	sample	6.4
8	7.4	2026-05-20 15:28:49	1779283729	LPE 16:1	LPE	3371.0	IS LPE 18:1(d7)	106174.0	batch_1	sample	7.4
9	8.4	2026-05-20 15:29:49	1779283789	LPE 16:1	LPE	2960.0	IS LPE 18:1(d7)	106223.0	batch_1	sample	8.4
10	9.4	2026-05-20 15:30:49	1779283849	LPE 16:1	LPE	2713.0	IS LPE 18:1(d7)	83473.0	batch_1	sample	9.4
11	10.4	2026-05-20 15:31:49	1779283909	LPE 16:1	LPE	3752.0	IS LPE 18:1(d7)	99395.0	batch_1	sample	10.4
12	11.4	2026-05-20 15:32:49	1779283969	LPE 16:1	LPE	3066.0	IS LPE 18:1(d7)	90603.0	batch_1	sample	11.4
13	12.4	2026-05-20 15:33:49	1779284029	LPE 16:1	LPE	3022.0	IS LPE 18:1(d7)	96170.0	batch_1	sample	12.4
14	13.4	2026-05-20 15:34:49	1779284089	LPE 16:1	LPE	1504.0	IS LPE 18:1(d7)	82551.0	batch_1	sample	13.4
15	14.4	2026-05-20 15:35:49	1779284149	LPE 16:1	LPE	1895.0	IS LPE 18:1(d7)	101404.0	batch_1	sample	14.4
16	15.4	2026-05-20 15:36:49	1779284209	LPE 16:1	LPE	3147.0	IS LPE 18:1(d7)	71597.0	batch_1	sample	15.4
17	16.4	2026-05-20 15:37:49	1779284269	LPE 16:1	LPE	2232.0	IS LPE 18:1(d7)	86310.0	batch_1	sample	16.4
18	17.4	2026-05-20 15:38:49	1779284329	LPE 16:1	LPE	1481.0	IS LPE 18:1(d7)	88580.0	batch_1	sample	17.4
19	18.4	2026-05-20 15:39:49	1779284389	LPE 16:1	LPE	2990.0	IS LPE 18:1(d7)	98925.0	batch_1	sample	18.4
20	19.4	2026-05-20 15:40:49	1779284449	LPE 16:1	LPE	3250.0	IS LPE 18:1(d7)	91989.0	batch_1	sample	19.4
21	20.4	2026-05-20 15:41:49	1779284509	LPE 16:1	LPE	2284.0	IS LPE 18:1(d7)	92847.0	batch_1	sample	20.4
22	21.4	2026-05-20 15:42:49	1779284569	LPE 16:1	LPE	2964.0	IS LPE 18:1(d7)	83957.0	batch_1	sample	21.4
23	22.4	2026-05-20 15:43:49	1779284629	LPE 16:1	LPE	2274.0	IS LPE 18:1(d7)	96127.0	batch_1	sample	22.4
24	23.4	2026-05-20 15:44:49	1779284689	LPE 16:1	LPE	9780.0	IS LPE 18:1(d7)	122840.0	batch_1	sample	23.4
25	24.4	2026-05-20 15:45:49	1779284749	LPE 16:1	LPE	2600.0	IS LPE 18:1(d7)	103296.0	batch_1	sample	24.4
26	25.4	2026-05-20 15:46:49	1779284809	LPE 16:1	LPE	7785.0	IS LPE 18:1(d7)	89373.0	batch_1	sample	25.4
27	26.4	2026-05-20 15:47:49	1779284869	LPE 16:1	LPE	2121.0	IS LPE 18:1(d7)	102198.0	batch_1	sample	26.4
28	27.4	2026-05-20 15:48:49	1779284929	LPE 16:1	LPE	1322.0	IS LPE 18:1(d7)	102780.0	batch_1	sample	27.4
29	28.4	2026-05-20 15:49:49	1779284989	LPE 16:1	LPE	2208.0	IS LPE 18:1(d7)	87481.0	batch_1	sample	28.4
30	29.4	2026-05-20 15:50:49	1779285049	LPE 16:1	LPE	3864.0	IS LPE 18:1(d7)	93350.0	batch_1	sample	29.4
31	30.4	2026-05-20 15:51:49	1779285109	LPE 16:1	LPE	2102.0	IS LPE 18:1(d7)	95491.0	batch_1	sample	30.4
32	31.4	2026-05-20 15:52:49	1779285169	LPE 16:1	LPE	2710.0	IS LPE 18:1(d7)	91685.0	batch_1	sample	31.4
33	32.4	2026-05-20 15:53:49	1779285229	LPE 16:1	LPE	2673.0	IS LPE 18:1(d7)	105170.0	batch_1	sample	32.4
34	33.4	2026-05-20 15:54:49	1779285289	LPE 16:1	LPE	2728.0	IS LPE 18:1(d7)	82453.0	batch_1	sample	33.4
35	34.4	2026-05-20 15:55:49	1779285349	LPE 16:1	LPE	4977.0	IS LPE 18:1(d7)	99827.0	batch_1	sample	34.4
36	35.4	2026-05-20 15:56:49	1779285409	LPE 16:1	LPE	2381.0	IS LPE 18:1(d7)	111262.0	batch_1	sample	35.4
37	36.4	2026-05-20 15:57:49	1779285469	LPE 16:1	LPE	1902.0	IS LPE 18:1(d7)	100900.0	batch_1	sample	36.4
38	37.4	2026-05-20 15:58:49	1779285529	LPE 16:1	LPE	2899.0	IS LPE 18:1(d7)	94374.0	batch_1	sample	37.4
39	38.4	2026-05-20 15:59:49	1779285589	LPE 16:1	LPE	4634.0	IS LPE 18:1(d7)	81361.0	batch_1	sample	38.4
40	39.4	2026-05-20 16:00:49	1779285649	LPE 16:1	LPE	5316.0	IS LPE 18:1(d7)	84872.0	batch_1	sample	39.4
41	40.4	2026-05-20 16:01:49	1779285709	LPE 16:1	LPE	1976.0	IS LPE 18:1(d7)	99820.0	batch_1	sample	40.4
42	41.4	2026-05-20 16:02:49	1779285769	LPE 16:1	LPE	2616.0	IS LPE 18:1(d7)	85478.0	batch_1	sample	41.4
43	42.4	2026-05-20 16:03:49	1779285829	LPE 16:1	LPE	2636.0	IS LPE 18:1(d7)	108453.0	batch_1	sample	42.4
44	43.4	2026-05-20 16:04:49	1779285889	LPE 16:1	LPE	2027.0	IS LPE 18:1(d7)	98915.0	batch_1	sample	43.4
45	44.4	2026-05-20 16:05:49	1779285949	LPE 16:1	LPE	2693.0	IS LPE 18:1(d7)	87969.0	batch_1	sample	44.4
46	45.4	2026-05-20 16:06:49	1779286009	LPE 16:1	LPE	5595.0	IS LPE 18:1(d7)	94347.0	batch_1	sample	45.4
47	46.4	2026-05-20 16:07:49	1779286069	LPE 16:1	LPE	1794.0	IS LPE 18:1(d7)	104461.0	batch_1	sample	46.4
48	47.4	2026-05-20 16:08:49	1779286129	LPE 16:1	LPE	2881.0	IS LPE 18:1(d7)	96084.0	batch_1	sample	47.4
49	48.4	2026-05-20 16:09:49	1779286189	LPE 16:1	LPE	1718.0	IS LPE 18:1(d7)	105798.0	batch_1	sample	48.4
50	49.4	2026-05-20 16:10:49	1779286249	LPE 16:1	LPE	2029.0	IS LPE 18:1(d7)	90471.0	batch_1	sample	49.4
51	50.4	2026-05-20 16:11:49	1779286309	LPE 16:1	LPE	2081.0	IS LPE 18:1(d7)	89722.0	batch_1	sample	50.4
52	51.4	2026-05-20 16:12:49	1779286369	LPE 16:1	LPE	2505.0	IS LPE 18:1(d7)	89093.0	batch_1	sample	51.4
53	52.4	2026-05-20 16:13:49	1779286429	LPE 16:1	LPE	2959.0	IS LPE 18:1(d7)	104214.0	batch_1	sample	52.4
54	53.4	2026-05-20 16:14:49	1779286489	LPE 16:1	LPE	2241.0	IS LPE 18:1(d7)	98795.0	batch_1	sample	53.4
55	54.4	2026-05-20 16:15:49	1779286549	LPE 16:1	LPE	2483.0	IS LPE 18:1(d7)	96748.0	batch_1	sample	54.4
56	55.4	2026-05-20 16:16:49	1779286609	LPE 16:1	LPE	2693.0	IS LPE 18:1(d7)	94504.0	batch_1	sample	55.4
57	56.4	2026-05-20 16:17:49	1779286669	LPE 16:1	LPE	5927.0	IS LPE 18:1(d7)	122119.0	batch_1	sample	56.4
58	57.4	2026-05-20 16:18:49	1779286729	LPE 16:1	LPE	1663.0	IS LPE 18:1(d7)	96894.0	batch_1	sample	57.4
59	58.4	2026-05-20 16:19:49	1779286789	LPE 16:1	LPE	2585.0	IS LPE 18:1(d7)	92676.0	batch_1	sample	58.4
60	59.4	2026-05-20 16:20:49	1779286849	LPE 16:1	LPE	2788.0	IS LPE 18:1(d7)	107077.0	batch_1	sample	59.4
61	60.4	2026-05-20 16:21:49	1779286909	LPE 16:1	LPE	1958.0	IS LPE 18:1(d7)	93711.0	batch_1	sample	60.4
62	61.4	2026-05-20 16:22:49	1779286969	LPE 16:1	LPE	2776.0	IS LPE 18:1(d7)	91613.0	batch_1	sample	61.4
63	62.4	2026-05-20 16:23:49	1779287029	LPE 16:1	LPE	3254.0	IS LPE 18:1(d7)	102082.0	batch_1	sample	62.4
64	63.4	2026-05-20 16:24:49	1779287089	LPE 16:1	LPE	280.0	IS LPE 18:1(d7)		batch_1	sample	63.4
65	64.4	2026-05-20 16:25:49	1779287149	LPE 16:1	LPE	25.0	IS LPE 18:1(d7)		batch_1	sample	64.4
1	0.4	2026-05-20 15:21:49	1779283309	LPE 16:0	LPE	3287.0	IS LPE 18:1(d7)	25.0	batch_1	sample	0.4
2	1.4	2026-05-20 15:22:49	1779283369	LPE 16:0	LPE	76192.0	IS LPE 18:1(d7)	94843.0	batch_1	sample	1.4
3	2.4	2026-05-20 15:23:49	1779283429	LPE 16:0	LPE	67969.0	IS LPE 18:1(d7)	98517.0	batch_1	sample	2.4
4	3.4	2026-05-20 15:24:49	1779283489	LPE 16:0	LPE	51130.0	IS LPE 18:1(d7)	84005.0	batch_1	sample	3.4
5	4.4	2026-05-20 15:25:49	1779283549	LPE 16:0	LPE	40297.0	IS LPE 18:1(d7)	95488.0	batch_1	sample	4.4
6	5.4	2026-05-20 15:26:49	1779283609	LPE 16:0	LPE	48522.0	IS LPE 18:1(d7)	104821.0	batch_1	sample	5.4
7	6.4	2026-05-20 15:27:49	1779283669	LPE 16:0	LPE	69764.0	IS LPE 18:1(d7)	100418.0	batch_1	sample	6.4
8	7.4	2026-05-20 15:28:49	1779283729	LPE 16:0	LPE	70090.0	IS LPE 18:1(d7)	106174.0	batch_1	sample	7.4
9	8.4	2026-05-20 15:29:49	1779283789	LPE 16:0	LPE	76287.0	IS LPE 18:1(d7)	106223.0	batch_1	sample	8.4
10	9.4	2026-05-20 15:30:49	1779283849	LPE 16:0	LPE	46800.0	IS LPE 18:1(d7)	83473.0	batch_1	sample	9.4
11	10.4	2026-05-20 15:31:49	1779283909	LPE 16:0	LPE	47302.0	IS LPE 18:1(d7)	99395.0	batch_1	sample	10.4
12	11.4	2026-05-20 15:32:49	1779283969	LPE 16:0	LPE	75530.0	IS LPE 18:1(d7)	90603.0	batch_1	sample	11.4
13	12.4	2026-05-20 15:33:49	1779284029	LPE 16:0	LPE	70834.0	IS LPE 18:1(d7)	96170.0	batch_1	sample	12.4
14	13.4	2026-05-20 15:34:49	1779284089	LPE 16:0	LPE	29949.0	IS LPE 18:1(d7)	82551.0	batch_1	sample	13.4
15	14.4	2026-05-20 15:35:49	1779284149	LPE 16:0	LPE	43999.0	IS LPE 18:1(d7)	101404.0	batch_1	sample	14.4
16	15.4	2026-05-20 15:36:49	1779284209	LPE 16:0	LPE	73179.0	IS LPE 18:1(d7)	71597.0	batch_1	sample	15.4
17	16.4	2026-05-20 15:37:49	1779284269	LPE 16:0	LPE	46957.0	IS LPE 18:1(d7)	86310.0	batch_1	sample	16.4
18	17.4	2026-05-20 15:38:49	1779284329	LPE 16:0	LPE	21997.0	IS LPE 18:1(d7)	88580.0	batch_1	sample	17.4
19	18.4	2026-05-20 15:39:49	1779284389	LPE 16:0	LPE	81590.0	IS LPE 18:1(d7)	98925.0	batch_1	sample	18.4
20	19.4	2026-05-20 15:40:49	1779284449	LPE 16:0	LPE	56807.0	IS LPE 18:1(d7)	91989.0	batch_1	sample	19.4
21	20.4	2026-05-20 15:41:49	1779284509	LPE 16:0	LPE	30145.0	IS LPE 18:1(d7)	92847.0	batch_1	sample	20.4
22	21.4	2026-05-20 15:42:49	1779284569	LPE 16:0	LPE	71715.0	IS LPE 18:1(d7)	83957.0	batch_1	sample	21.4
23	22.4	2026-05-20 15:43:49	1779284629	LPE 16:0	LPE	54326.0	IS LPE 18:1(d7)	96127.0	batch_1	sample	22.4
24	23.4	2026-05-20 15:44:49	1779284689	LPE 16:0	LPE	276564.0	IS LPE 18:1(d7)	122840.0	batch_1	sample	23.4
25	24.4	2026-05-20 15:45:49	1779284749	LPE 16:0	LPE	66002.0	IS LPE 18:1(d7)	103296.0	batch_1	sample	24.4
26	25.4	2026-05-20 15:46:49	1779284809	LPE 16:0	LPE	132540.0	IS LPE 18:1(d7)	89373.0	batch_1	sample	25.4
27	26.4	2026-05-20 15:47:49	1779284869	LPE 16:0	LPE	56785.0	IS LPE 18:1(d7)	102198.0	batch_1	sample	26.4
28	27.4	2026-05-20 15:48:49	1779284929	LPE 16:0	LPE	36257.0	IS LPE 18:1(d7)	102780.0	batch_1	sample	27.4
29	28.4	2026-05-20 15:49:49	1779284989	LPE 16:0	LPE	47884.0	IS LPE 18:1(d7)	87481.0	batch_1	sample	28.4
30	29.4	2026-05-20 15:50:49	1779285049	LPE 16:0	LPE	71414.0	IS LPE 18:1(d7)	93350.0	batch_1	sample	29.4
31	30.4	2026-05-20 15:51:49	1779285109	LPE 16:0	LPE	49174.0	IS LPE 18:1(d7)	95491.0	batch_1	sample	30.4
32	31.4	2026-05-20 15:52:49	1779285169	LPE 16:0	LPE	75502.0	IS LPE 18:1(d7)	91685.0	batch_1	sample	31.4
33	32.4	2026-05-20 15:53:49	1779285229	LPE 16:0	LPE	64741.0	IS LPE 18:1(d7)	105170.0	batch_1	sample	32.4
34	33.4	2026-05-20 15:54:49	1779285289	LPE 16:0	LPE	55275.0	IS LPE 18:1(d7)	82453.0	batch_1	sample	33.4
35	34.4	2026-05-20 15:55:49	1779285349	LPE 16:0	LPE	151303.0	IS LPE 18:1(d7)	99827.0	batch_1	sample	34.4
36	35.4	2026-05-20 15:56:49	1779285409	LPE 16:0	LPE	59394.0	IS LPE 18:1(d7)	111262.0	batch_1	sample	35.4
37	36.4	2026-05-20 15:57:49	1779285469	LPE 16:0	LPE	47139.0	IS LPE 18:1(d7)	100900.0	batch_1	sample	36.4
38	37.4	2026-05-20 15:58:49	1779285529	LPE 16:0	LPE	67462.0	IS LPE 18:1(d7)	94374.0	batch_1	sample	37.4
39	38.4	2026-05-20 15:59:49	1779285589	LPE 16:0	LPE	56531.0	IS LPE 18:1(d7)	81361.0	batch_1	sample	38.4
40	39.4	2026-05-20 16:00:49	1779285649	LPE 16:0	LPE	56279.0	IS LPE 18:1(d7)	84872.0	batch_1	sample	39.4
41	40.4	2026-05-20 16:01:49	1779285709	LPE 16:0	LPE	62217.0	IS LPE 18:1(d7)	99820.0	batch_1	sample	40.4
42	41.4	2026-05-20 16:02:49	1779285769	LPE 16:0	LPE	75927.0	IS LPE 18:1(d7)	85478.0	batch_1	sample	41.4
43	42.4	2026-05-20 16:03:49	1779285829	LPE 16:0	LPE	64527.0	IS LPE 18:1(d7)	108453.0	batch_1	sample	42.4
44	43.4	2026-05-20 16:04:49	1779285889	LPE 16:0	LPE	53847.0	IS LPE 18:1(d7)	98915.0	batch_1	sample	43.4
45	44.4	2026-05-20 16:05:49	1779285949	LPE 16:0	LPE	50831.0	IS LPE 18:1(d7)	87969.0	batch_1	sample	44.4
46	45.4	2026-05-20 16:06:49	1779286009	LPE 16:0	LPE	51451.0	IS LPE 18:1(d7)	94347.0	batch_1	sample	45.4
47	46.4	2026-05-20 16:07:49	1779286069	LPE 16:0	LPE	33336.0	IS LPE 18:1(d7)	104461.0	batch_1	sample	46.4
48	47.4	2026-05-20 16:08:49	1779286129	LPE 16:0	LPE	50818.0	IS LPE 18:1(d7)	96084.0	batch_1	sample	47.4
49	48.4	2026-05-20 16:09:49	1779286189	LPE 16:0	LPE	48683.0	IS LPE 18:1(d7)	105798.0	batch_1	sample	48.4
50	49.4	2026-05-20 16:10:49	1779286249	LPE 16:0	LPE	45521.0	IS LPE 18:1(d7)	90471.0	batch_1	sample	49.4
51	50.4	2026-05-20 16:11:49	1779286309	LPE 16:0	LPE	35664.0	IS LPE 18:1(d7)	89722.0	batch_1	sample	50.4
52	51.4	2026-05-20 16:12:49	1779286369	LPE 16:0	LPE	65478.0	IS LPE 18:1(d7)	89093.0	batch_1	sample	51.4
53	52.4	2026-05-20 16:13:49	1779286429	LPE 16:0	LPE	66079.0	IS LPE 18:1(d7)	104214.0	batch_1	sample	52.4
54	53.4	2026-05-20 16:14:49	1779286489	LPE 16:0	LPE	46132.0	IS LPE 18:1(d7)	98795.0	batch_1	sample	53.4
55	54.4	2026-05-20 16:15:49	1779286549	LPE 16:0	LPE	43890.0	IS LPE 18:1(d7)	96748.0	batch_1	sample	54.4
56	55.4	2026-05-20 16:16:49	1779286609	LPE 16:0	LPE	53325.0	IS LPE 18:1(d7)	94504.0	batch_1	sample	55.4
57	56.4	2026-05-20 16:17:49	1779286669	LPE 16:0	LPE	190701.0	IS LPE 18:1(d7)	122119.0	batch_1	sample	56.4
58	57.4	2026-05-20 16:18:49	1779286729	LPE 16:0	LPE	54414.0	IS LPE 18:1(d7)	96894.0	batch_1	sample	57.4
59	58.4	2026-05-20 16:19:49	1779286789	LPE 16:0	LPE	61163.0	IS LPE 18:1(d7)	92676.0	batch_1	sample	58.4
60	59.4	2026-05-20 16:20:49	1779286849	LPE 16:0	LPE	87462.0	IS LPE 18:1(d7)	107077.0	batch_1	sample	59.4
61	60.4	2026-05-20 16:21:49	1779286909	LPE 16:0	LPE	35142.0	IS LPE 18:1(d7)	93711.0	batch_1	sample	60.4
62	61.4	2026-05-20 16:22:49	1779286969	LPE 16:0	LPE	72545.0	IS LPE 18:1(d7)	91613.0	batch_1	sample	61.4
63	62.4	2026-05-20 16:23:49	1779287029	LPE 16:0	LPE	64446.0	IS LPE 18:1(d7)	102082.0	batch_1	sample	62.4
64	63.4	2026-05-20 16:24:49	1779287089	LPE 16:0	LPE	3964.0	IS LPE 18:1(d7)		batch_1	sample	63.4
65	64.4	2026-05-20 16:25:49	1779287149	LPE 16:0	LPE	229.0	IS LPE 18:1(d7)		batch_1	sample	64.4
1	0.4	2026-05-20 15:21:49	1779283309	LPE 18:2	LPE	50.0	IS LPE 18:1(d7)	25.0	batch_1	sample	0.4
2	1.4	2026-05-20 15:22:49	1779283369	LPE 18:2	LPE	118872.0	IS LPE 18:1(d7)	94843.0	batch_1	sample	1.4
3	2.4	2026-05-20 15:23:49	1779283429	LPE 18:2	LPE	63188.0	IS LPE 18:1(d7)	98517.0	batch_1	sample	2.4
4	3.4	2026-05-20 15:24:49	1779283489	LPE 18:2	LPE	47693.0	IS LPE 18:1(d7)	84005.0	batch_1	sample	3.4
5	4.4	2026-05-20 15:25:49	1779283549	LPE 18:2	LPE	43809.0	IS LPE 18:1(d7)	95488.0	batch_1	sample	4.4
6	5.4	2026-05-20 15:26:49	1779283609	LPE 18:2	LPE	65617.0	IS LPE 18:1(d7)	104821.0	batch_1	sample	5.4
7	6.4	2026-05-20 15:27:49	1779283669	LPE 18:2	LPE	65159.0	IS LPE 18:1(d7)	100418.0	batch_1	sample	6.4
8	7.4	2026-05-20 15:28:49	1779283729	LPE 18:2	LPE	70818.0	IS LPE 18:1(d7)	106174.0	batch_1	sample	7.4
9	8.4	2026-05-20 15:29:49	1779283789	LPE 18:2	LPE	102075.0	IS LPE 18:1(d7)	106223.0	batch_1	sample	8.4
10	9.4	2026-05-20 15:30:49	1779283849	LPE 18:2	LPE	51887.0	IS LPE 18:1(d7)	83473.0	batch_1	sample	9.4
11	10.4	2026-05-20 15:31:49	1779283909	LPE 18:2	LPE	81307.0	IS LPE 18:1(d7)	99395.0	batch_1	sample	10.4
12	11.4	2026-05-20 15:32:49	1779283969	LPE 18:2	LPE	131864.0	IS LPE 18:1(d7)	90603.0	batch_1	sample	11.4
13	12.4	2026-05-20 15:33:49	1779284029	LPE 18:2	LPE	62268.0	IS LPE 18:1(d7)	96170.0	batch_1	sample	12.4
14	13.4	2026-05-20 15:34:49	1779284089	LPE 18:2	LPE	30458.0	IS LPE 18:1(d7)	82551.0	batch_1	sample	13.4
15	14.4	2026-05-20 15:35:49	1779284149	LPE 18:2	LPE	42966.0	IS LPE 18:1(d7)	101404.0	batch_1	sample	14.4
16	15.4	2026-05-20 15:36:49	1779284209	LPE 18:2	LPE	68245.0	IS LPE 18:1(d7)	71597.0	batch_1	sample	15.4
17	16.4	2026-05-20 15:37:49	1779284269	LPE 18:2	LPE	23446.0	IS LPE 18:1(d7)	86310.0	batch_1	sample	16.4
18	17.4	2026-05-20 15:38:49	1779284329	LPE 18:2	LPE	22547.0	IS LPE 18:1(d7)	88580.0	batch_1	sample	17.4
19	18.4	2026-05-20 15:39:49	1779284389	LPE 18:2	LPE	62455.0	IS LPE 18:1(d7)	98925.0	batch_1	sample	18.4
20	19.4	2026-05-20 15:40:49	1779284449	LPE 18:2	LPE	50782.0	IS LPE 18:1(d7)	91989.0	batch_1	sample	19.4
21	20.4	2026-05-20 15:41:49	1779284509	LPE 18:2	LPE	39657.0	IS LPE 18:1(d7)	92847.0	batch_1	sample	20.4
22	21.4	2026-05-20 15:42:49	1779284569	LPE 18:2	LPE	122242.0	IS LPE 18:1(d7)	83957.0	batch_1	sample	21.4
23	22.4	2026-05-20 15:43:49	1779284629	LPE 18:2	LPE	56066.0	IS LPE 18:1(d7)	96127.0	batch_1	sample	22.4
24	23.4	2026-05-20 15:44:49	1779284689	LPE 18:2	LPE	115082.0	IS LPE 18:1(d7)	122840.0	batch_1	sample	23.4
25	24.4	2026-05-20 15:45:49	1779284749	LPE 18:2	LPE	69171.0	IS LPE 18:1(d7)	103296.0	batch_1	sample	24.4
26	25.4	2026-05-20 15:46:49	1779284809	LPE 18:2	LPE	153700.0	IS LPE 18:1(d7)	89373.0	batch_1	sample	25.4
27	26.4	2026-05-20 15:47:49	1779284869	LPE 18:2	LPE	49380.0	IS LPE 18:1(d7)	102198.0	batch_1	sample	26.4
28	27.4	2026-05-20 15:48:49	1779284929	LPE 18:2	LPE	37574.0	IS LPE 18:1(d7)	102780.0	batch_1	sample	27.4
29	28.4	2026-05-20 15:49:49	1779284989	LPE 18:2	LPE	46078.0	IS LPE 18:1(d7)	87481.0	batch_1	sample	28.4
30	29.4	2026-05-20 15:50:49	1779285049	LPE 18:2	LPE	44704.0	IS LPE 18:1(d7)	93350.0	batch_1	sample	29.4
31	30.4	2026-05-20 15:51:49	1779285109	LPE 18:2	LPE	71884.0	IS LPE 18:1(d7)	95491.0	batch_1	sample	30.4
32	31.4	2026-05-20 15:52:49	1779285169	LPE 18:2	LPE	120966.0	IS LPE 18:1(d7)	91685.0	batch_1	sample	31.4
33	32.4	2026-05-20 15:53:49	1779285229	LPE 18:2	LPE	67958.0	IS LPE 18:1(d7)	105170.0	batch_1	sample	32.4
34	33.4	2026-05-20 15:54:49	1779285289	LPE 18:2	LPE	65414.0	IS LPE 18:1(d7)	82453.0	batch_1	sample	33.4
35	34.4	2026-05-20 15:55:49	1779285349	LPE 18:2	LPE	93730.0	IS LPE 18:1(d7)	99827.0	batch_1	sample	34.4
36	35.4	2026-05-20 15:56:49	1779285409	LPE 18:2	LPE	30564.0	IS LPE 18:1(d7)	111262.0	batch_1	sample	35.4
37	36.4	2026-05-20 15:57:49	1779285469	LPE 18:2	LPE	57218.0	IS LPE 18:1(d7)	100900.0	batch_1	sample	36.4
38	37.4	2026-05-20 15:58:49	1779285529	LPE 18:2	LPE	75258.0	IS LPE 18:1(d7)	94374.0	batch_1	sample	37.4
39	38.4	2026-05-20 15:59:49	1779285589	LPE 18:2	LPE	91133.0	IS LPE 18:1(d7)	81361.0	batch_1	sample	38.4
40	39.4	2026-05-20 16:00:49	1779285649	LPE 18:2	LPE	72993.0	IS LPE 18:1(d7)	84872.0	batch_1	sample	39.4
41	40.4	2026-05-20 16:01:49	1779285709	LPE 18:2	LPE	88950.0	IS LPE 18:1(d7)	99820.0	batch_1	sample	40.4
42	41.4	2026-05-20 16:02:49	1779285769	LPE 18:2	LPE	125697.0	IS LPE 18:1(d7)	85478.0	batch_1	sample	41.4
43	42.4	2026-05-20 16:03:49	1779285829	LPE 18:2	LPE	69799.0	IS LPE 18:1(d7)	108453.0	batch_1	sample	42.4
44	43.4	2026-05-20 16:04:49	1779285889	LPE 18:2	LPE	68189.0	IS LPE 18:1(d7)	98915.0	batch_1	sample	43.4
45	44.4	2026-05-20 16:05:49	1779285949	LPE 18:2	LPE	63010.0	IS LPE 18:1(d7)	87969.0	batch_1	sample	44.4
46	45.4	2026-05-20 16:06:49	1779286009	LPE 18:2	LPE	62556.0	IS LPE 18:1(d7)	94347.0	batch_1	sample	45.4
47	46.4	2026-05-20 16:07:49	1779286069	LPE 18:2	LPE	40140.0	IS LPE 18:1(d7)	104461.0	batch_1	sample	46.4
48	47.4	2026-05-20 16:08:49	1779286129	LPE 18:2	LPE	67055.0	IS LPE 18:1(d7)	96084.0	batch_1	sample	47.4
49	48.4	2026-05-20 16:09:49	1779286189	LPE 18:2	LPE	50687.0	IS LPE 18:1(d7)	105798.0	batch_1	sample	48.4
50	49.4	2026-05-20 16:10:49	1779286249	LPE 18:2	LPE	41197.0	IS LPE 18:1(d7)	90471.0	batch_1	sample	49.4
51	50.4	2026-05-20 16:11:49	1779286309	LPE 18:2	LPE	50674.0	IS LPE 18:1(d7)	89722.0	batch_1	sample	50.4
52	51.4	2026-05-20 16:12:49	1779286369	LPE 18:2	LPE	112375.0	IS LPE 18:1(d7)	89093.0	batch_1	sample	51.4
53	52.4	2026-05-20 16:13:49	1779286429	LPE 18:2	LPE	65991.0	IS LPE 18:1(d7)	104214.0	batch_1	sample	52.4
54	53.4	2026-05-20 16:14:49	1779286489	LPE 18:2	LPE	59716.0	IS LPE 18:1(d7)	98795.0	batch_1	sample	53.4
55	54.4	2026-05-20 16:15:49	1779286549	LPE 18:2	LPE	66140.0	IS LPE 18:1(d7)	96748.0	batch_1	sample	54.4
56	55.4	2026-05-20 16:16:49	1779286609	LPE 18:2	LPE	88380.0	IS LPE 18:1(d7)	94504.0	batch_1	sample	55.4
57	56.4	2026-05-20 16:17:49	1779286669	LPE 18:2	LPE	54360.0	IS LPE 18:1(d7)	122119.0	batch_1	sample	56.4
58	57.4	2026-05-20 16:18:49	1779286729	LPE 18:2	LPE	84867.0	IS LPE 18:1(d7)	96894.0	batch_1	sample	57.4
59	58.4	2026-05-20 16:19:49	1779286789	LPE 18:2	LPE	39629.0	IS LPE 18:1(d7)	92676.0	batch_1	sample	58.4
60	59.4	2026-05-20 16:20:49	1779286849	LPE 18:2	LPE	62008.0	IS LPE 18:1(d7)	107077.0	batch_1	sample	59.4
61	60.4	2026-05-20 16:21:49	1779286909	LPE 18:2	LPE	35832.0	IS LPE 18:1(d7)	93711.0	batch_1	sample	60.4
62	61.4	2026-05-20 16:22:49	1779286969	LPE 18:2	LPE	119949.0	IS LPE 18:1(d7)	91613.0	batch_1	sample	61.4
63	62.4	2026-05-20 16:23:49	1779287029	LPE 18:2	LPE	64757.0	IS LPE 18:1(d7)	102082.0	batch_1	sample	62.4
64	63.4	2026-05-20 16:24:49	1779287089	LPE 18:2	LPE	127.0	IS LPE 18:1(d7)		batch_1	sample	63.4
